type,busbar_name,existing_line_name,percentage
K,82-023.422-K-2,82-023.103-K-2-L4,52.467105263158
K,82-023.432-K-2,82-023.103-K-2-L4,54.111842105262944
K,82-023.443-K-2,82-023.103-K-2-L4,55.9210526315792
K,82-023.455-K-2,82-023.103-K-2-L4,57.89473684210502
K,82-023.468-K-2,82-023.103-K-2-L4,60.032894736842145
K,82-023.482-K-2,82-023.103-K-2-L4,62.335526315789416
K,82-023.497-K-2,82-023.103-K-2-L4,64.80263157894743
K,82-023.512-K-2,82-023.103-K-2-L4,67.26973684210542
K,82-023.528-K-2,82-023.103-K-2-L4,69.90131578947356
K,82-023.545-K-2,82-023.103-K-2-L4,72.69736842105303
K,82-023.563-K-2,82-023.103-K-2-L4,75.65789473684204
K,82-023.581-K-2,82-023.103-K-2-L4,78.61842105263163
K,82-023.600-K-2,82-023.103-K-2-L4,81.74342105263197
K,82-023.620-K-2,82-023.103-K-2-L4,85.03289473684244
K,82-023.640-K-2,82-023.103-K-2-L4,88.32236842105291
K,82-023.661-K-2,82-023.103-K-2-L4,91.77631578947411
K,82-023.682-K-2,82-023.103-K-2-L4,95.23026315789473
K,82-023.704-K-2,82-023.103-K-2-L4,98.84868421052666
K,82-023.726-K-2,85-023.723-K-2-V1,7.142857142857142
K,82-023.749-K-2,85-023.723-K-2-V1,61.904761904759084
K,82-023.773-K-2,85-023.765-K-2-L1,3.448275862068596
K,82-023.797-K-2,85-023.765-K-2-L1,13.793103448275915
K,82-023.822-K-2,85-023.765-K-2-L1,24.56896551724085
K,82-023.847-K-2,85-023.765-K-2-L1,35.344827586207316
K,82-023.873-K-2,85-023.765-K-2-L1,46.5517241379314
K,82-023.899-K-2,85-023.765-K-2-L1,57.758620689655494
K,82-023.926-K-2,85-023.765-K-2-L1,69.3965517241372
K,82-023.953-K-2,85-023.765-K-2-L1,81.03448275862043
K,82-023.981-K-2,85-023.765-K-2-L1,93.1034482758628
K,82-024.009-K-2,82-023.998-K-1-V2,3.2738095238093097
K,82-024.038-K-2,82-023.998-K-1-V2,11.904761904761703
K,82-024.067-K-2,82-023.998-K-1-V2,20.535714285714096
K,82-024.096-K-2,82-023.998-K-1-V2,29.16666666666649
K,82-024.126-K-2,82-023.998-K-1-V2,38.0952380952383
K,82-024.156-K-2,82-023.998-K-1-V2,47.02380952380905
K,82-024.187-K-2,82-023.998-K-1-V2,56.25000000000027
K,82-024.218-K-2,82-023.998-K-1-V2,65.47619047619042
K,82-024.249-K-2,82-023.998-K-1-V2,74.7023809523806
K,82-024.280-K-2,82-023.998-K-1-V2,83.92857142857181
K,82-024.312-K-2,82-023.998-K-1-V2,93.45238095238138
K,82-024.344-K-2,84-024.334-K-1-B1,1.8484288354901215
K,82-024.376-K-2,84-024.334-K-1-B1,7.76340110905759
K,82-024.408-K-2,84-024.334-K-1-B1,13.67837338262506
K,82-024.440-K-2,84-024.334-K-1-B1,19.59334565619253
K,82-024.472-K-2,84-024.334-K-1-B1,25.50831792976
K,82-024.504-K-2,84-024.334-K-1-B1,31.423290203327465
K,82-024.536-K-2,84-024.334-K-1-B1,37.33826247689493
K,82-024.568-K-2,84-024.334-K-1-B1,43.253234750462404
K,82-024.600-K-2,84-024.334-K-1-B1,49.16820702402987
K,82-024.632-K-2,84-024.334-K-1-B1,55.08317929759734
K,82-024.664-K-2,84-024.334-K-1-B1,60.998151571164804
K,82-024.696-K-2,84-024.334-K-1-B1,66.91312384473228
K,82-024.728-K-2,84-024.334-K-1-B1,72.82809611829974
K,82-024.760-K-2,84-024.334-K-1-B1,78.74306839186723
K,82-024.792-K-2,84-024.334-K-1-B1,84.65804066543468
K,82-024.824-K-2,84-024.334-K-1-B1,90.57301293900215
K,82-024.856-K-2,84-024.334-K-1-B1,96.48798521256963
K,82-024.888-K-2,85-024.875-K-1-BR1,1.7687074829934268
K,82-024.920-K-2,85-024.875-K-1-BR1,6.122448979592074
K,82-024.952-K-2,85-024.875-K-1-BR1,10.476190476190721
K,82-024.984-K-2,85-024.875-K-1-BR1,14.829931972789367
K,82-025.015-K-2,85-024.875-K-1-BR1,19.04761904761914
K,82-025.046-K-2,85-024.875-K-1-BR1,23.265306122448912
K,82-025.077-K-2,85-024.875-K-1-BR1,27.48299319727917
K,82-025.108-K-2,85-024.875-K-1-BR1,31.700680272108944
K,82-025.139-K-2,85-024.875-K-1-BR1,35.91836734693871
K,82-025.170-K-2,85-024.875-K-1-BR1,40.13605442176897
K,82-025.201-K-2,85-024.875-K-1-BR1,44.353741496598744
K,82-025.232-K-2,85-024.875-K-1-BR1,48.57142857142851
K,82-025.263-K-2,85-024.875-K-1-BR1,52.78911564625878
K,82-025.294-K-2,85-024.875-K-1-BR1,57.00680272108855
K,82-025.325-K-2,85-024.875-K-1-BR1,61.224489795918316
K,82-025.357-K-2,85-024.875-K-1-BR1,65.57823129251696
K,82-025.388-K-2,85-024.875-K-1-BR1,69.79591836734723
K,82-025.419-K-2,85-024.875-K-1-BR1,74.01360544217698
K,82-025.451-K-2,85-024.875-K-1-BR1,78.36734693877564
K,82-025.483-K-2,85-024.875-K-1-BR1,82.72108843537428
K,82-025.515-K-2,85-024.875-K-1-BR1,87.07482993197293
K,82-025.547-K-2,85-024.875-K-1-BR1,91.42857142857159
K,82-025.579-K-2,85-024.875-K-1-BR1,95.78231292517023
K,82-025.611-K-2,83-025.610-K-2-O2,0.2762430939229881
K,82-025.643-K-2,83-025.610-K-2-O2,9.116022099447813
K,82-025.675-K-2,83-025.610-K-2-O2,17.955801104972636
K,82-025.707-K-2,83-025.610-K-2-O2,26.795580110497458
K,82-025.739-K-2,83-025.610-K-2-O2,35.635359116022286
K,82-025.771-K-2,83-025.610-K-2-O2,44.47513812154711
K,82-025.803-K-2,83-025.610-K-2-O2,53.314917127071936
K,82-025.835-K-2,83-025.610-K-2-O2,62.154696132596754
K,82-025.867-K-2,83-025.610-K-2-O2,70.99447513812159
K,82-025.899-K-2,83-025.610-K-2-O2,79.8342541436464
K,82-025.931-K-2,83-025.610-K-2-O2,88.67403314917122
K,82-025.963-K-2,83-025.610-K-2-O2,97.51381215469605
K,82-025.995-K-2,83-025.972-K-1-2-T1,8.243727598566199
K,82-026.027-K-2,83-025.972-K-1-2-T1,19.713261648745423
K,82-026.059-K-2,83-025.972-K-1-2-T1,31.182795698924647
K,82-026.091-K-2,83-025.972-K-1-2-T1,42.65232974910387
K,82-026.123-K-2,83-025.972-K-1-2-T1,54.1218637992831
K,82-026.156-K-2,83-025.972-K-1-2-T1,65.94982078852959
K,82-026.189-K-2,83-025.972-K-1-2-T1,77.77777777777736
K,82-026.222-K-2,83-025.972-K-1-2-T1,89.60573476702511
K,82-026.255-K-2,84-026.251-K-1-R1,6.349206349202947
K,82-026.288-K-2,84-026.251-K-1-R1,58.73015873015828
K,82-026.321-K-2,84-026.314-K-1-2-5-B1,7.142857142858697
K,82-026.354-K-2,84-026.314-K-1-2-5-B1,40.8163265306118
K,82-026.387-K-2,84-026.314-K-1-2-5-B1,74.48979591836853
K,82-026.420-K-2,84-026.412-K-2-5-2--BB,7.079646017701507
K,82-026.453-K-2,84-026.412-K-2-5-2--BB,36.283185840708434
K,82-026.486-K-2,84-026.412-K-2-5-2--BB,65.48672566371852
K,82-026.519-K-2,84-026.412-K-2-5-2--BB,94.69026548672545
K,82-026.552-K-2,82-026.526-K-2-GR1,7.738095238095213
K,82-026.585-K-2,82-026.526-K-2-GR1,17.5595238095242
K,82-026.618-K-2,82-026.526-K-2-GR1,27.380952380952127
K,82-026.651-K-2,82-026.526-K-2-GR1,37.20238095238111
K,82-026.684-K-2,82-026.526-K-2-GR1,47.0238095238101
K,82-026.717-K-2,82-026.526-K-2-GR1,56.84523809523804
K,82-026.750-K-2,82-026.526-K-2-GR1,66.66666666666701
K,82-026.783-K-2,82-026.526-K-2-GR1,76.48809523809601
K,82-026.816-K-2,82-026.526-K-2-GR1,86.30952380952394
K,82-026.849-K-2,82-026.526-K-2-GR1,96.13095238095293
K,82-026.882-K-2,84-026.862-K-2-B3,52.63157894737629
K,82-026.915-K-2,84-026.900-K-11-2-B3,16.666666666667325
K,82-026.948-K-2,84-026.900-K-11-2-B3,53.33333333333544
K,82-026.981-K-2,84-026.900-K-11-2-B3,90.00000000000355
K,82-027.014-K-2,84-026.990-K-2-B2,40.0
K,82-027.047-K-2,84-026.990-K-2-B2,95.0
K,82-027.079-K-2,84-027.050-K-1-B2,19.463087248321973
K,82-027.112-K-2,84-027.050-K-1-B2,41.6107382550317
K,82-027.145-K-2,84-027.050-K-1-B2,63.75838926174382
K,82-027.178-K-2,84-027.050-K-1-B2,85.90604026845593
K,82-027.211-K-2,84-027.199-K-1-B2,41.37931034481703
K,82-027.244-K-2,84-027.230-K-2-B2,50.0
K,82-027.277-K-2,83-027.258-K-1-T2,3.525046382189583
K,82-027.310-K-2,83-027.258-K-1-T2,9.647495361780976
K,82-027.343-K-2,83-027.258-K-1-T2,15.769944341373026
K,82-027.376-K-2,83-027.258-K-1-T2,21.892393320965077
K,82-027.409-K-2,83-027.258-K-1-T2,28.014842300556474
K,82-027.442-K-2,83-027.258-K-1-T2,34.137291280148524
K,82-027.475-K-2,83-027.258-K-1-T2,40.25974025974058
K,82-027.508-K-2,83-027.258-K-1-T2,46.382189239331964
K,82-027.541-K-2,83-027.258-K-1-T2,52.504638218924015
K,82-027.574-K-2,83-027.258-K-1-T2,58.62708719851607
K,82-027.607-K-2,83-027.258-K-1-T2,64.74953617810748
K,82-027.640-K-2,83-027.258-K-1-T2,70.87198515769951
K,82-027.673-K-2,83-027.258-K-1-T2,76.99443413729091
K,82-027.706-K-2,83-027.258-K-1-T2,83.11688311688297
K,82-027.739-K-2,83-027.258-K-1-T2,89.23933209647501
K,82-027.772-K-2,83-027.258-K-1-T2,95.3617810760664
K,82-027.805-K-2,82-027.797-K-1-V2,0.7751937984495271
K,82-027.838-K-2,82-027.797-K-1-V2,3.972868217054299
K,82-027.870-K-2,82-027.797-K-1-V2,7.073643410852752
K,82-027.902-K-2,82-027.797-K-1-V2,10.174418604651205
K,82-027.934-K-2,82-027.797-K-1-V2,13.275193798449655
K,82-027.966-K-2,82-027.797-K-1-V2,16.375968992248108
K,82-027.997-K-2,82-027.797-K-1-V2,19.37984496124024
K,82-028.028-K-2,82-027.797-K-1-V2,22.38372093023237
K,82-028.059-K-2,82-027.797-K-1-V2,25.387596899224853
K,82-028.089-K-2,82-027.797-K-1-V2,28.294573643410665
K,82-028.119-K-2,82-027.797-K-1-V2,31.201550387596814
K,82-028.149-K-2,82-027.797-K-1-V2,34.10852713178297
K,82-028.178-K-2,82-027.797-K-1-V2,36.91860465116281
K,82-028.207-K-2,82-027.797-K-1-V2,39.72868217054265
K,82-028.235-K-2,82-027.797-K-1-V2,42.441860465116164
K,82-028.263-K-2,82-027.797-K-1-V2,45.15503875969002
K,82-028.291-K-2,82-027.797-K-1-V2,47.86821705426354
K,82-028.318-K-2,82-027.797-K-1-V2,50.48449612403109
K,82-028.345-K-2,82-027.797-K-1-V2,53.10077519379828
K,82-028.371-K-2,82-027.797-K-1-V2,55.6201550387595
K,82-028.397-K-2,82-027.797-K-1-V2,58.13953488372072
K,82-028.423-K-2,82-027.797-K-1-V2,60.65891472868194
K,82-028.448-K-2,82-027.797-K-1-V2,63.08139534883719
K,82-028.473-K-2,82-027.797-K-1-V2,65.50387596899209
K,82-028.497-K-2,82-027.797-K-1-V2,67.82945736434101
K,82-028.521-K-2,82-027.797-K-1-V2,70.15503875968993
K,82-028.544-K-2,82-027.797-K-1-V2,72.38372093023254
K,82-028.567-K-2,82-027.797-K-1-V2,74.61240310077515
K,82-028.590-K-2,82-027.797-K-1-V2,76.84108527131775
K,82-028.612-K-2,82-027.797-K-1-V2,78.97286821705404
K,82-028.634-K-2,82-027.797-K-1-V2,81.10465116279067
K,82-028.655-K-2,82-027.797-K-1-V2,83.13953488372098
K,82-028.675-K-2,82-027.797-K-1-V2,85.07751937984497
K,82-028.695-K-2,82-027.797-K-1-V2,87.01550387596896
K,82-028.714-K-2,82-027.797-K-1-V2,88.85658914728663
K,82-028.732-K-2,82-027.797-K-1-V2,90.60077519379833
K,82-028.750-K-2,82-027.797-K-1-V2,92.34496124031001
K,82-028.767-K-2,82-027.797-K-1-V2,93.99224806201539
K,82-028.783-K-2,82-027.797-K-1-V2,95.54263565891479
K,82-028.798-K-2,82-027.797-K-1-V2,96.99612403100753
K,82-028.813-K-2,82-027.797-K-1-V2,98.4496124031006
K,82-028.827-K-2,82-027.797-K-1-V2,99.80620155038771
K,82-028.840-K-2,82-028.838-K-2-GR1,1.1976047904185119
K,82-028.853-K-2,82-028.838-K-2-GR1,8.982035928144159
K,82-028.865-K-2,82-028.838-K-2-GR1,16.16766467065736
K,82-028.876-K-2,82-028.838-K-2-GR1,22.754491017964494
K,82-028.887-K-2,82-028.838-K-2-GR1,29.341317365269497
K,82-028.897-K-2,82-028.838-K-2-GR1,35.32934131736419
K,82-028.906-K-2,82-028.838-K-2-GR1,40.71856287425068
K,82-028.915-K-2,82-028.838-K-2-GR1,46.107784431137176
K,82-028.923-K-2,82-028.838-K-2-GR1,50.89820359281335
K,82-028.930-K-2,82-028.838-K-2-GR1,55.08982035928134
K,82-028.936-K-2,82-028.838-K-2-GR1,58.68263473053899
K,82-028.942-K-2,82-028.838-K-2-GR1,62.27544910179667
K,82-028.947-K-2,82-028.838-K-2-GR1,65.269461077844
K,82-028.951-K-2,82-028.838-K-2-GR1,67.66467065868315
K,82-028.955-K-2,82-028.838-K-2-GR1,70.05988023952018
K,82-028.958-K-2,82-028.838-K-2-GR1,71.856287425149
K,82-028.960-K-2,82-028.838-K-2-GR1,73.05389221556965
K,82-028.962-K-2,82-028.838-K-2-GR1,74.25149700598817
K,82-028.963-K-2,82-028.838-K-2-GR1,74.85029940119848
K,82-028.964-K-2,82-028.838-K-2-GR1,75.44910179640668
K,82-028.965-K-2,82-028.838-K-2-GR1,76.047904191617
K,82-028.967-K-2,82-028.838-K-2-GR1,77.2455089820355
K,82-028.970-K-2,82-028.838-K-2-GR1,79.04191616766434
K,82-028.973-K-2,82-028.838-K-2-GR1,80.83832335329318
K,82-028.977-K-2,82-028.838-K-2-GR1,83.23353293413233
K,82-028.982-K-2,82-028.838-K-2-GR1,86.22754491017966
K,82-028.989-K-2,82-028.838-K-2-GR1,90.41916167664765
K,82-028.997-K-2,82-028.838-K-2-GR1,95.20958083832383
K,82-029.006-K-2,85-029.005-K-2-R1,0.5050505050511213
K,82-029.017-K-2,85-029.005-K-2-R1,6.060606060606278
K,82-029.029-K-2,85-029.005-K-2-R1,12.121212121212556
K,82-029.041-K-2,85-029.005-K-2-R1,18.181818181818834
K,82-029.054-K-2,85-029.005-K-2-R1,24.747474747474442
K,82-029.068-K-2,85-029.005-K-2-R1,31.81818181818296
K,82-029.083-K-2,85-029.005-K-2-R1,39.393939393939014
K,82-029.098-K-2,85-029.005-K-2-R1,46.96969696969686
K,82-029.114-K-2,85-029.005-K-2-R1,55.050505050505826
K,82-029.130-K-2,85-029.005-K-2-R1,63.13131313131301
K,82-029.147-K-2,85-029.005-K-2-R1,71.7171717171713
K,82-029.164-K-2,85-029.005-K-2-R1,80.30303030303139
K,82-029.182-K-2,85-029.005-K-2-R1,89.39393939393902
K,82-029.200-K-2,85-029.005-K-2-R1,98.48484848484843
K,82-029.219-K-2,82-029.203-K-1-V2,40.00000000000533
K,82-029.238-K-2,82-029.203-K-1-V2,87.50000000000222
K,82-029.257-K-2,82-029.243-K-1-V1,6.3926940639282295
K,82-029.277-K-2,82-029.243-K-1-V1,15.525114155252187
K,82-029.297-K-2,82-029.243-K-1-V1,24.657534246576144
K,82-029.318-K-2,82-029.243-K-1-V1,34.24657534246687
K,82-029.339-K-2,82-029.243-K-1-V1,43.83561643835596
K,82-029.361-K-2,82-029.243-K-1-V1,53.88127853881345
K,82-029.383-K-2,82-029.243-K-1-V1,63.92694063926931
K,82-029.406-K-2,82-029.243-K-1-V1,74.42922374429195
K,82-029.429-K-2,82-029.243-K-1-V1,84.93150684931457
K,82-029.452-K-2,82-029.243-K-1-V1,95.43378995433883
K,82-029.476-K-2,85-029.462-K-2-R1,8.641975308641623
K,82-029.500-K-2,85-029.462-K-2-R1,23.45679012345709
K,82-029.525-K-2,85-029.462-K-2-R1,38.8888888888884
K,82-029.550-K-2,85-029.462-K-2-R1,54.320987654321904
K,82-029.575-K-2,85-029.462-K-2-R1,69.75308641975322
K,82-029.601-K-2,85-029.462-K-2-R1,85.80246913580257
K,82-029.627-K-2,85-029.624-K-1-B4,1.4634146341463836
K,82-029.654-K-2,85-029.624-K-1-B4,14.634146341463838
K,82-029.681-K-2,85-029.624-K-1-B4,27.80487804878129
K,82-029.708-K-2,85-029.624-K-1-B4,40.97560975609701
K,82-029.736-K-2,85-029.624-K-1-B4,54.63414634146384
K,82-029.764-K-2,85-029.624-K-1-B4,68.29268292682893
K,82-029.792-K-2,85-029.624-K-1-B4,81.95121951219576
K,82-029.820-K-2,85-029.624-K-1-B4,95.60975609756085
K,82-029.849-K-2,85-029.832-K-1-B4,3.359683794466295
K,82-029.878-K-2,85-029.832-K-1-B4,9.090909090908964
K,82-029.907-K-2,85-029.832-K-1-B4,14.822134387351632
K,82-029.936-K-2,85-029.832-K-1-B4,20.5533596837943
K,82-029.965-K-2,85-029.832-K-1-B4,26.284584980236968
K,82-029.995-K-2,85-029.832-K-1-B4,32.2134387351779
K,82-030.025-K-2,85-029.832-K-1-B4,38.14229249011814
K,82-030.055-K-2,85-029.832-K-1-B4,44.07114624505907
K,82-030.085-K-2,85-029.832-K-1-B4,50.0
K,82-030.115-K-2,85-029.832-K-1-B4,55.928853754940235
K,82-030.145-K-2,85-029.832-K-1-B4,61.857707509881166
K,82-030.175-K-2,85-029.832-K-1-B4,67.7865612648221
K,82-030.205-K-2,85-029.832-K-1-B4,73.71541501976233
K,82-030.236-K-2,85-029.832-K-1-B4,79.84189723320154
K,82-030.267-K-2,85-029.832-K-1-B4,85.96837944664001
K,82-030.298-K-2,85-029.832-K-1-B4,92.09486166007852
K,82-030.329-K-2,85-029.832-K-1-B4,98.22134387351772
K,82-030.360-K-2,82-030.338-K-2-GR2,3.606557377048932
K,82-030.391-K-2,82-030.338-K-2-GR2,8.688524590163494
K,82-030.422-K-2,82-030.338-K-2-GR2,13.77049180327864
K,82-030.453-K-2,82-030.338-K-2-GR2,18.8524590163932
K,82-030.484-K-2,82-030.338-K-2-GR2,23.93442622950835
K,82-030.515-K-2,82-030.338-K-2-GR2,29.016393442622913
K,82-030.546-K-2,82-030.338-K-2-GR2,34.09836065573747
K,82-030.577-K-2,82-030.338-K-2-GR2,39.18032786885262
K,82-030.608-K-2,82-030.338-K-2-GR2,44.26229508196718
K,82-030.639-K-2,82-030.338-K-2-GR2,49.34426229508175
K,82-030.670-K-2,82-030.338-K-2-GR2,54.42622950819689
K,82-030.701-K-2,82-030.338-K-2-GR2,59.50819672131146
K,82-030.732-K-2,82-030.338-K-2-GR2,64.59016393442602
K,82-030.763-K-2,82-030.338-K-2-GR2,69.67213114754117
K,82-030.794-K-2,82-030.338-K-2-GR2,74.75409836065573
K,82-030.825-K-2,82-030.338-K-2-GR2,79.83606557377028
K,82-030.856-K-2,82-030.338-K-2-GR2,84.91803278688543
K,82-030.887-K-2,82-030.338-K-2-GR2,90.0
K,82-030.918-K-2,82-030.338-K-2-GR2,95.08196721311457
K,82-030.949-K-2,82-030.948-K-1-V1,2.7777777777810675
K,82-030.980-K-2,82-030.948-K-1-V1,88.8888888888856
K,82-031.011-K-2,82-030.984-K-2-O1,1.4570966001077954
K,82-031.042-K-2,82-030.984-K-2-O1,3.1300593631948073
K,82-031.073-K-2,82-030.984-K-2-O1,4.803022126281628
K,82-031.104-K-2,82-030.984-K-2-O1,6.475984889368449
K,82-031.135-K-2,82-030.984-K-2-O1,8.14894765245546
K,82-031.166-K-2,82-030.984-K-2-O1,9.82191041554228
K,82-031.197-K-2,82-030.984-K-2-O1,11.494873178629101
K,82-031.228-K-2,82-030.984-K-2-O1,13.167835941716113
K,82-031.260-K-2,82-030.984-K-2-O1,14.894765245547736
K,82-031.292-K-2,82-030.984-K-2-O1,16.621694549379363
K,82-031.324-K-2,82-030.984-K-2-O1,18.348623853210984
K,82-031.356-K-2,82-030.984-K-2-O1,20.07555315704261
K,82-031.388-K-2,82-030.984-K-2-O1,21.802482460874234
K,82-031.420-K-2,82-030.984-K-2-O1,23.52941176470586
K,82-031.452-K-2,82-030.984-K-2-O1,25.256341068537484
K,82-031.484-K-2,82-030.984-K-2-O1,26.983270372369113
K,82-031.516-K-2,82-030.984-K-2-O1,28.710199676200542
K,82-031.548-K-2,82-030.984-K-2-O1,30.43712898003217
K,82-031.580-K-2,82-030.984-K-2-O1,32.16405828386379
K,82-031.612-K-2,82-030.984-K-2-O1,33.89098758769541
K,82-031.644-K-2,82-030.984-K-2-O1,35.61791689152704
K,82-031.676-K-2,82-030.984-K-2-O1,37.34484619535866
K,82-031.708-K-2,82-030.984-K-2-O1,39.07177549919029
K,82-031.740-K-2,82-030.984-K-2-O1,40.79870480302191
K,82-031.772-K-2,82-030.984-K-2-O1,42.52563410685354
K,82-031.804-K-2,82-030.984-K-2-O1,44.25256341068516
K,82-031.836-K-2,82-030.984-K-2-O1,45.97949271451679
K,82-031.868-K-2,82-030.984-K-2-O1,47.70642201834841
K,82-031.900-K-2,82-030.984-K-2-O1,49.43335132218004
K,82-031.932-K-2,82-030.984-K-2-O1,51.160280626011655
K,82-031.964-K-2,82-030.984-K-2-O1,52.88720992984328
K,82-031.996-K-2,82-030.984-K-2-O1,54.614139233674905
K,82-032.028-K-2,82-030.984-K-2-O1,56.34106853750653
K,82-032.060-K-2,82-030.984-K-2-O1,58.06799784133835
K,82-032.092-K-2,82-030.984-K-2-O1,59.79492714516979
K,82-032.124-K-2,82-030.984-K-2-O1,61.521856449001596
K,82-032.156-K-2,82-030.984-K-2-O1,63.24878575283304
K,82-032.188-K-2,82-030.984-K-2-O1,64.97571505666485
K,82-032.220-K-2,82-030.984-K-2-O1,66.70264436049628
K,82-032.252-K-2,82-030.984-K-2-O1,68.42957366432809
K,82-032.284-K-2,82-030.984-K-2-O1,70.15650296815953
K,82-032.316-K-2,82-030.984-K-2-O1,71.88343227199134
K,82-032.348-K-2,82-030.984-K-2-O1,73.61036157582278
K,82-032.380-K-2,82-030.984-K-2-O1,75.33729087965459
K,82-032.412-K-2,82-030.984-K-2-O1,77.06422018348603
K,82-032.444-K-2,82-030.984-K-2-O1,78.79114948731785
K,82-032.476-K-2,82-030.984-K-2-O1,80.51807879114928
K,82-032.508-K-2,82-030.984-K-2-O1,82.2450080949811
K,82-032.540-K-2,82-030.984-K-2-O1,83.97193739881253
K,82-032.572-K-2,82-030.984-K-2-O1,85.69886670264434
K,82-032.604-K-2,82-030.984-K-2-O1,87.42579600647578
K,82-032.636-K-2,82-030.984-K-2-O1,89.15272531030759
K,82-032.668-K-2,82-030.984-K-2-O1,90.87965461413903
K,82-032.700-K-2,82-030.984-K-2-O1,92.60658391797084
K,82-032.732-K-2,82-030.984-K-2-O1,94.33351322180226
K,82-032.764-K-2,82-030.984-K-2-O1,96.06044252563409
K,82-032.796-K-2,82-030.984-K-2-O1,97.78737182946551
K,82-032.828-K-2,82-030.984-K-2-O1,99.51430113329734
K,82-032.860-K-2,85-032.837-K-2-R2,4.283054003723683
K,82-032.892-K-2,85-032.837-K-2-R2,10.24208566108004
K,82-032.924-K-2,85-032.837-K-2-R2,16.201117318435074
K,82-032.956-K-2,85-032.837-K-2-R2,22.160148975791433
K,82-032.988-K-2,85-032.837-K-2-R2,28.119180633146467
K,82-033.020-K-2,85-032.837-K-2-R2,34.078212290502826
K,82-033.053-K-2,85-032.837-K-2-R2,40.22346368714979
K,82-033.086-K-2,85-032.837-K-2-R2,46.36871508379808
K,82-033.118-K-2,85-032.837-K-2-R2,52.327746741154435
K,82-033.150-K-2,85-032.837-K-2-R2,58.28677839850946
K,82-033.182-K-2,85-032.837-K-2-R2,64.24581005586583
K,82-033.214-K-2,85-032.837-K-2-R2,70.20484171322086
K,82-033.246-K-2,85-032.837-K-2-R2,76.16387337057722
K,82-033.278-K-2,85-032.837-K-2-R2,82.12290502793225
K,82-033.310-K-2,85-032.837-K-2-R2,88.08193668528861
K,82-033.342-K-2,85-032.837-K-2-R2,94.04096834264364
K,82-033.374-K-2,83-033.374-K-1-V1,0.0
K,82-033.406-K-2,83-033.374-K-1-V1,10.702341137122586
K,82-033.438-K-2,83-033.374-K-1-V1,21.40468227424755
K,82-033.470-K-2,83-033.374-K-1-V1,32.107023411370136
K,82-033.502-K-2,83-033.374-K-1-V1,42.8093645484951
K,82-033.534-K-2,83-033.374-K-1-V1,53.511705685617684
K,82-033.566-K-2,83-033.374-K-1-V1,64.21404682274265
K,82-033.598-K-2,83-033.374-K-1-V1,74.91638795986523
K,82-033.630-K-2,83-033.374-K-1-V1,85.6187290969902
K,82-033.662-K-2,83-033.374-K-1-V1,96.32107023411277
K,82-033.694-K-2,85-033.673-K-2-R3,15.909090909091766
K,82-033.726-K-2,85-033.673-K-2-R3,40.15151515151372
K,82-033.758-K-2,85-033.673-K-2-R3,64.39393939394107
K,82-033.790-K-2,85-033.673-K-2-R3,88.63636363636303
K,82-033.822-K-2,83-033.822-K-1-V2,0.0
K,82-033.854-K-2,83-033.822-K-1-V2,3.864734299516502
K,82-033.886-K-2,83-033.822-K-1-V2,7.729468599033861
K,82-033.918-K-2,83-033.822-K-1-V2,11.594202898550364
K,82-033.950-K-2,83-033.822-K-1-V2,15.458937198067723
K,82-033.982-K-2,83-033.822-K-1-V2,19.32367149758423
K,82-034.014-K-2,83-033.822-K-1-V2,23.188405797101584
K,82-034.046-K-2,83-033.822-K-1-V2,27.05314009661809
K,82-034.078-K-2,83-033.822-K-1-V2,30.917874396135446
K,82-034.110-K-2,83-033.822-K-1-V2,34.78260869565195
K,82-034.142-K-2,83-033.822-K-1-V2,38.64734299516931
K,82-034.174-K-2,83-033.822-K-1-V2,42.51207729468581
K,82-034.206-K-2,83-033.822-K-1-V2,46.37681159420317
K,82-034.238-K-2,83-033.822-K-1-V2,50.241545893719675
K,82-034.270-K-2,83-033.822-K-1-V2,54.10628019323703
K,82-034.302-K-2,83-033.822-K-1-V2,57.97101449275354
K,82-034.334-K-2,83-033.822-K-1-V2,61.83574879227089
K,82-034.366-K-2,83-033.822-K-1-V2,65.7004830917874
K,82-034.398-K-2,83-033.822-K-1-V2,69.56521739130476
K,82-034.429-K-2,83-033.822-K-1-V2,73.30917874396164
K,82-034.460-K-2,83-033.822-K-1-V2,77.05314009661852
K,82-034.491-K-2,83-033.822-K-1-V2,80.7971014492754
K,82-034.521-K-2,83-033.822-K-1-V2,84.42028985507265
K,82-034.551-K-2,83-033.822-K-1-V2,88.04347826086992
K,82-034.581-K-2,83-033.822-K-1-V2,91.66666666666717
K,82-034.610-K-2,83-033.822-K-1-V2,95.16908212560395
K,82-034.639-K-2,83-033.822-K-1-V2,98.67149758454158
K,82-034.667-K-2,82-034.650-K-2-O1,13.076923076925137
K,82-034.695-K-2,82-034.650-K-2-O1,34.615384615385246
K,82-034.723-K-2,82-034.650-K-2-O1,56.15384615384536
K,82-034.750-K-2,82-034.650-K-2-O1,76.92307692307651
K,82-034.777-K-2,82-034.650-K-2-O1,97.69230769230765
K,82-034.803-K-2,83-034.780-K-1-L1,2.55555555555513
K,82-034.829-K-2,83-034.780-K-1-L1,5.444444444444397
K,82-034.855-K-2,83-034.780-K-1-L1,8.333333333332872
K,82-034.880-K-2,83-034.780-K-1-L1,11.111111111111287
K,82-034.905-K-2,83-034.780-K-1-L1,13.888888888888912
