id,km,BTR,spor
41785,4.618,85,Nordgaaende
41779,4.601,85,Nordgaaende
41773,4.584,85,Nordgaaende
41767,4.567,85,Nordgaaende
41761,4.55,85,Nordgaaende
41755,4.533,85,Nordgaaende
41749,4.516,85,Nordgaaende
41743,4.499,85,Nordgaaende
41737,4.482,85,Nordgaaende
41731,4.465,85,Nordgaaende
41725,4.448,85,Nordgaaende
41719,4.432,85,Nordgaaende
41713,4.416,85,Nordgaaende
41707,4.4,85,Nordgaaende
41701,4.385,85,Nordgaaende
41695,4.37,85,Nordgaaende
41689,4.355,85,Nordgaaende
41683,4.341,85,Nordgaaende
41677,4.327,85,Nordgaaende
41671,4.314,85,Nordgaaende
41665,4.302,85,Nordgaaende
41659,4.29,85,Nordgaaende
41653,4.279,85,Nordgaaende
41647,4.269,85,Nordgaaende
41641,4.26,85,Nordgaaende
41635,4.252,85,Nordgaaende
41629,4.245,85,Nordgaaende
41623,4.239,85,Nordgaaende
41617,4.234,85,Nordgaaende
41611,4.23,85,Nordgaaende
41605,4.227,85,Nordgaaende
41599,4.225,85,Nordgaaende
41287,4.224,85,Nordgaaende
41281,4.223,85,Nordgaaende
41275,4.221,85,Nordgaaende
41269,4.218,85,Nordgaaende
41263,4.214,85,Nordgaaende
41257,4.209,85,Nordgaaende
41251,4.202,85,Nordgaaende
41245,4.194,85,Nordgaaende
41239,4.185,85,Nordgaaende
41233,4.174,85,Nordgaaende
41227,4.162,85,Nordgaaende
41221,4.149,85,Nordgaaende
41215,4.136,85,Nordgaaende
41209,4.122,85,Nordgaaende
41203,4.107,85,Nordgaaende
41197,4.091,85,Nordgaaende
41191,4.075,85,Nordgaaende
41185,4.058,85,Nordgaaende
41179,4.04,85,Nordgaaende
41173,4.022,85,Nordgaaende
41167,4.004,85,Nordgaaende
41161,3.986,85,Nordgaaende
41155,3.968,85,Nordgaaende
41149,3.95,85,Nordgaaende
41143,3.932,85,Nordgaaende
41137,3.914,85,Nordgaaende
41131,3.896,85,Nordgaaende
41125,3.878,85,Nordgaaende
41119,3.86,85,Nordgaaende
41113,3.842,85,Nordgaaende
41107,3.824,85,Nordgaaende
41101,3.806,85,Nordgaaende
41095,3.788,85,Nordgaaende
41089,3.77,85,Nordgaaende
41083,3.752,85,Nordgaaende
41077,3.734,85,Nordgaaende
41071,3.716,85,Nordgaaende
41065,3.698,85,Nordgaaende
41059,3.68,85,Nordgaaende
41053,3.662,85,Nordgaaende
41047,3.644,85,Nordgaaende
41041,3.627,85,Nordgaaende
41035,3.61,85,Nordgaaende
41029,3.594,85,Nordgaaende
41023,3.578,85,Nordgaaende
41017,3.563,85,Nordgaaende
41011,3.548,85,Nordgaaende
41005,3.534,85,Nordgaaende
40999,3.52,85,Nordgaaende
40993,3.507,85,Nordgaaende
40987,3.494,85,Nordgaaende
40981,3.482,85,Nordgaaende
40975,3.471,85,Nordgaaende
40969,3.461,85,Nordgaaende
40963,3.451,85,Nordgaaende
40957,3.442,85,Nordgaaende
40951,3.434,85,Nordgaaende
40945,3.427,85,Nordgaaende
40939,3.42,85,Nordgaaende
40933,3.414,85,Nordgaaende
40927,3.409,85,Nordgaaende
40921,3.405,85,Nordgaaende
40915,3.402,85,Nordgaaende
40909,3.4,85,Nordgaaende
40723,3.399,85,Nordgaaende
40717,3.398,85,Nordgaaende
40711,3.397,85,Nordgaaende
40705,3.395,85,Nordgaaende
40699,3.392,85,Nordgaaende
40693,3.387,85,Nordgaaende
40687,3.381,85,Nordgaaende
40681,3.374,85,Nordgaaende
40675,3.365,85,Nordgaaende
40669,3.355,85,Nordgaaende
40663,3.344,85,Nordgaaende
40657,3.332,85,Nordgaaende
40651,3.319,85,Nordgaaende
40645,3.305,85,Nordgaaende
40639,3.291,85,Nordgaaende
40633,3.276,85,Nordgaaende
40627,3.26,85,Nordgaaende
40621,3.243,85,Nordgaaende
40615,3.226,85,Nordgaaende
40609,3.208,85,Nordgaaende
40603,3.19,85,Nordgaaende
40597,3.172,85,Nordgaaende
40591,3.154,85,Nordgaaende
40585,3.135,85,Nordgaaende
40579,3.116,85,Nordgaaende
40573,3.097,85,Nordgaaende
40567,3.078,85,Nordgaaende
40561,3.059,85,Nordgaaende
40555,3.04,85,Nordgaaende
40549,3.021,85,Nordgaaende
40543,3.002,85,Nordgaaende
40537,2.983,85,Nordgaaende
40531,2.964,85,Nordgaaende
40525,2.945,85,Nordgaaende
40519,2.926,85,Nordgaaende
40513,2.907,85,Nordgaaende
40507,2.888,85,Nordgaaende
40501,2.869,85,Nordgaaende
40495,2.85,85,Nordgaaende
40489,2.831,85,Nordgaaende
40483,2.812,85,Nordgaaende
40477,2.793,85,Nordgaaende
40471,2.773,85,Nordgaaende
40465,2.753,85,Nordgaaende
40459,2.733,85,Nordgaaende
40453,2.712,85,Nordgaaende
40447,2.691,85,Nordgaaende
40441,2.67,85,Nordgaaende
40435,2.649,85,Nordgaaende
40429,2.628,85,Nordgaaende
40423,2.607,85,Nordgaaende
40417,2.586,85,Nordgaaende
40411,2.565,85,Nordgaaende
40405,2.544,85,Nordgaaende
40399,2.523,85,Nordgaaende
40393,2.502,85,Nordgaaende
40387,2.48,85,Nordgaaende
40381,2.458,85,Nordgaaende
40375,2.436,85,Nordgaaende
40369,2.414,85,Nordgaaende
40363,2.392,85,Nordgaaende
40357,2.37,85,Nordgaaende
40351,2.348,85,Nordgaaende
40345,2.326,85,Nordgaaende
40339,2.304,85,Nordgaaende
40333,2.282,85,Nordgaaende
40327,2.26,85,Nordgaaende
40321,2.238,85,Nordgaaende
40315,2.216,85,Nordgaaende
40309,2.194,85,Nordgaaende
40303,2.172,85,Nordgaaende
40297,2.15,85,Nordgaaende
40291,2.128,85,Nordgaaende
40285,2.106,85,Nordgaaende
40279,2.084,85,Nordgaaende
40273,2.063,85,Nordgaaende
40267,2.042,85,Nordgaaende
40261,2.022,85,Nordgaaende
40255,2.002,85,Nordgaaende
40249,1.983,85,Nordgaaende
40243,1.964,85,Nordgaaende
40237,1.945,85,Nordgaaende
40231,1.926,85,Nordgaaende
40225,1.907,85,Nordgaaende
40219,1.888,85,Nordgaaende
40213,1.869,85,Nordgaaende
40207,1.85,85,Nordgaaende
40201,1.831,85,Nordgaaende
40195,1.812,85,Nordgaaende
40189,1.793,85,Nordgaaende
40183,1.774,85,Nordgaaende
40177,1.755,85,Nordgaaende
40171,1.736,85,Nordgaaende
40165,1.717,85,Nordgaaende
40159,1.698,85,Nordgaaende
40153,1.679,85,Nordgaaende
40147,1.66,85,Nordgaaende
40141,1.641,85,Nordgaaende
40135,1.622,85,Nordgaaende
40129,1.604,85,Nordgaaende
40123,1.586,85,Nordgaaende
40117,1.569,85,Nordgaaende
40111,1.552,85,Nordgaaende
40105,1.536,85,Nordgaaende
40099,1.52,85,Nordgaaende
40093,1.505,85,Nordgaaende
40087,1.491,85,Nordgaaende
40081,1.477,85,Nordgaaende
40075,1.464,85,Nordgaaende
40069,1.452,85,Nordgaaende
40063,1.44,85,Nordgaaende
40057,1.429,85,Nordgaaende
40051,1.419,85,Nordgaaende
40045,1.409,85,Nordgaaende
40039,1.4,85,Nordgaaende
40033,1.392,85,Nordgaaende
40027,1.384,85,Nordgaaende
40021,1.377,85,Nordgaaende
40015,1.371,85,Nordgaaende
40009,1.365,85,Nordgaaende
40003,1.36,85,Nordgaaende
39997,1.356,85,Nordgaaende
39991,1.352,85,Nordgaaende
39985,1.349,85,Nordgaaende
39979,1.347,85,Nordgaaende
39973,1.345,85,Nordgaaende
39967,1.344,85,Nordgaaende
39793,1.343,81,Nordgaaende
39787,1.342,81,Nordgaaende
39781,1.341,81,Nordgaaende
39775,1.339,81,Nordgaaende
39769,1.336,81,Nordgaaende
39763,1.332,81,Nordgaaende
39757,1.326,81,Nordgaaende
39751,1.319,81,Nordgaaende
39745,1.311,81,Nordgaaende
39739,1.301,81,Nordgaaende
39733,1.29,81,Nordgaaende
39727,1.279,81,Nordgaaende
39721,1.268,81,Nordgaaende
39715,1.257,81,Nordgaaende
39709,1.246,81,Nordgaaende
39703,1.235,81,Nordgaaende
39697,1.224,81,Nordgaaende
39691,1.213,81,Nordgaaende
39685,1.202,81,Nordgaaende
39679,1.191,81,Nordgaaende
39673,1.18,81,Nordgaaende
39667,1.169,81,Nordgaaende
39661,1.159,81,Nordgaaende
39655,1.149,81,Nordgaaende
39649,1.14,81,Nordgaaende
39643,1.131,81,Nordgaaende
39637,1.123,81,Nordgaaende
39631,1.115,81,Nordgaaende
39625,1.107,81,Nordgaaende
39619,1.099,81,Nordgaaende
39613,1.091,81,Nordgaaende
39607,1.083,81,Nordgaaende
39601,1.074,81,Nordgaaende
39595,1.064,81,Nordgaaende
39589,1.053,81,Nordgaaende
39583,1.042,81,Nordgaaende
39577,1.031,81,Nordgaaende
39571,1.02,81,Nordgaaende
39565,1.009,81,Nordgaaende
39559,0.998,81,Nordgaaende
39553,0.987,81,Nordgaaende
39547,0.976,81,Nordgaaende
39541,0.965,81,Nordgaaende
39535,0.954,81,Nordgaaende
39529,0.943,81,Nordgaaende
39523,0.932,81,Nordgaaende
39517,0.921,81,Nordgaaende
39511,0.91,81,Nordgaaende
39505,0.899,81,Nordgaaende
39499,0.888,81,Nordgaaende
39493,0.877,81,Nordgaaende
39487,0.866,81,Nordgaaende
39481,0.855,81,Nordgaaende
39475,0.844,81,Nordgaaende
39469,0.833,81,Nordgaaende
39463,0.822,81,Nordgaaende
39457,0.811,81,Nordgaaende
39451,0.8,81,Nordgaaende
39445,0.789,81,Nordgaaende
39439,0.778,81,Nordgaaende
39433,0.767,81,Nordgaaende
39427,0.756,81,Nordgaaende
39421,0.745,81,Nordgaaende
39415,0.734,81,Nordgaaende
39409,0.723,81,Nordgaaende
39403,0.712,81,Nordgaaende
39397,0.701,81,Nordgaaende
39391,0.69,81,Nordgaaende
39385,0.679,81,Nordgaaende
39379,0.668,81,Nordgaaende
39373,0.657,81,Nordgaaende
39367,0.646,81,Nordgaaende
39361,0.635,81,Nordgaaende
39355,0.624,81,Nordgaaende
39349,0.613,81,Nordgaaende
39343,0.602,81,Nordgaaende
39337,0.591,81,Nordgaaende
39331,0.58,81,Nordgaaende
39325,0.569,81,Nordgaaende
39319,0.558,81,Nordgaaende
39313,0.547,81,Nordgaaende
39307,0.536,81,Nordgaaende
39301,0.526,81,Nordgaaende
39295,0.516,81,Nordgaaende
39289,0.507,81,Nordgaaende
39283,0.498,81,Nordgaaende
39277,0.49,81,Nordgaaende
39271,0.482,81,Nordgaaende
39265,0.475,81,Nordgaaende
39259,0.468,81,Nordgaaende
39253,0.462,81,Nordgaaende
39247,0.456,81,Nordgaaende
39241,0.451,81,Nordgaaende
39235,0.446,81,Nordgaaende
39229,0.442,81,Nordgaaende
39223,0.439,81,Nordgaaende
39217,0.436,81,Nordgaaende
39211,0.434,81,Nordgaaende
39205,0.433,81,Nordgaaende
38383,0.432,81,Nordgaaende
38377,0.431,81,Nordgaaende
38371,0.429,81,Nordgaaende
38365,0.426,81,Nordgaaende
38359,0.422,81,Nordgaaende
38353,0.417,81,Nordgaaende
38347,0.411,81,Nordgaaende
38341,0.404,81,Nordgaaende
38335,0.396,81,Nordgaaende
38329,0.386,81,Nordgaaende
38323,0.376,81,Nordgaaende
38317,0.365,81,Nordgaaende
38311,0.354,81,Nordgaaende
38305,0.343,81,Nordgaaende
38299,0.332,81,Nordgaaende
38293,0.321,81,Nordgaaende
38287,0.31,81,Nordgaaende
38281,0.299,81,Nordgaaende
38275,0.288,81,Nordgaaende
38269,0.277,81,Nordgaaende
38263,0.266,81,Nordgaaende
38257,0.255,81,Nordgaaende
38251,0.244,81,Nordgaaende
38245,0.233,81,Nordgaaende
38239,0.222,81,Nordgaaende
38233,0.211,81,Nordgaaende
38227,0.2,81,Nordgaaende
38221,0.189,81,Nordgaaende
38215,0.178,81,Nordgaaende
38209,0.167,81,Nordgaaende
38203,0.156,81,Nordgaaende
38197,0.145,81,Nordgaaende
38191,0.134,81,Nordgaaende
38185,0.123,81,Nordgaaende
38179,0.112,81,Nordgaaende
38173,0.101,81,Nordgaaende
38167,0.09,81,Nordgaaende
38161,0.079,81,Nordgaaende
38155,0.068,81,Nordgaaende
38149,0.057,81,Nordgaaende
38143,0.046,81,Nordgaaende
38137,0.035,81,Nordgaaende
38131,0.024,81,Nordgaaende
38125,0.013,81,Nordgaaende
38119,0.002,81,Nordgaaende
38113,0.009,82,Nordgaaende
38107,0.019,82,Nordgaaende
38101,0.029,82,Nordgaaende
38095,0.038,82,Nordgaaende
38089,0.047,82,Nordgaaende
38083,0.055,82,Nordgaaende
38077,0.062,82,Nordgaaende
38071,0.069,82,Nordgaaende
38065,0.075,82,Nordgaaende
38059,0.08,82,Nordgaaende
38053,0.085,82,Nordgaaende
38047,0.089,82,Nordgaaende
38041,0.092,82,Nordgaaende
38035,0.095,82,Nordgaaende
38029,0.097,82,Nordgaaende
38023,0.098,82,Nordgaaende
37891,0.099,82,Nordgaaende
37885,0.1,82,Nordgaaende
37879,0.101,82,Nordgaaende
37873,0.103,82,Nordgaaende
37867,0.106,82,Nordgaaende
37861,0.11,82,Nordgaaende
37855,0.115,82,Nordgaaende
37849,0.121,82,Nordgaaende
37843,0.128,82,Nordgaaende
37837,0.136,82,Nordgaaende
37831,0.145,82,Nordgaaende
37825,0.155,82,Nordgaaende
37819,0.166,82,Nordgaaende
37813,0.178,82,Nordgaaende
37807,0.191,82,Nordgaaende
37801,0.204,82,Nordgaaende
37795,0.218,82,Nordgaaende
37789,0.232,82,Nordgaaende
37783,0.246,82,Nordgaaende
37777,0.26,82,Nordgaaende
37771,0.274,82,Nordgaaende
37765,0.288,82,Nordgaaende
37759,0.302,82,Nordgaaende
37753,0.316,82,Nordgaaende
37747,0.33,82,Nordgaaende
37741,0.344,82,Nordgaaende
37735,0.358,82,Nordgaaende
37729,0.372,82,Nordgaaende
37723,0.386,82,Nordgaaende
37717,0.4,82,Nordgaaende
37711,0.414,82,Nordgaaende
37705,0.428,82,Nordgaaende
37699,0.442,82,Nordgaaende
37693,0.455,82,Nordgaaende
37687,0.468,82,Nordgaaende
37681,0.481,82,Nordgaaende
37675,0.494,82,Nordgaaende
37669,0.507,82,Nordgaaende
37663,0.52,82,Nordgaaende
37657,0.533,82,Nordgaaende
37651,0.546,82,Nordgaaende
37645,0.559,82,Nordgaaende
37639,0.572,82,Nordgaaende
37633,0.585,82,Nordgaaende
37627,0.598,82,Nordgaaende
37621,0.611,82,Nordgaaende
37615,0.624,82,Nordgaaende
37609,0.637,82,Nordgaaende
37603,0.65,82,Nordgaaende
37597,0.663,82,Nordgaaende
37591,0.676,82,Nordgaaende
37585,0.689,82,Nordgaaende
37579,0.702,82,Nordgaaende
37573,0.715,82,Nordgaaende
37567,0.728,82,Nordgaaende
37561,0.741,82,Nordgaaende
37555,0.754,82,Nordgaaende
37549,0.767,82,Nordgaaende
37543,0.78,82,Nordgaaende
37537,0.793,82,Nordgaaende
37531,0.806,82,Nordgaaende
37525,0.819,82,Nordgaaende
37519,0.832,82,Nordgaaende
37513,0.845,82,Nordgaaende
37507,0.858,82,Nordgaaende
37501,0.871,82,Nordgaaende
37495,0.884,82,Nordgaaende
37489,0.897,82,Nordgaaende
37483,0.91,82,Nordgaaende
37477,0.923,82,Nordgaaende
37471,0.936,82,Nordgaaende
37465,0.949,82,Nordgaaende
37459,0.962,82,Nordgaaende
37453,0.975,82,Nordgaaende
37447,0.988,82,Nordgaaende
37441,1.001,82,Nordgaaende
37435,1.014,82,Nordgaaende
37429,1.026,82,Nordgaaende
37423,1.038,82,Nordgaaende
37417,1.05,82,Nordgaaende
37411,1.061,82,Nordgaaende
37405,1.072,82,Nordgaaende
37399,1.083,82,Nordgaaende
37393,1.093,82,Nordgaaende
37387,1.102,82,Nordgaaende
37381,1.111,82,Nordgaaende
37375,1.119,82,Nordgaaende
37369,1.127,82,Nordgaaende
37363,1.134,82,Nordgaaende
37357,1.14,82,Nordgaaende
37351,1.146,82,Nordgaaende
37345,1.151,82,Nordgaaende
37339,1.155,82,Nordgaaende
37333,1.159,82,Nordgaaende
37327,1.162,82,Nordgaaende
37321,1.164,82,Nordgaaende
37315,1.166,82,Nordgaaende
37309,1.167,82,Nordgaaende
37303,1.168,82,Nordgaaende
37105,1.169,82,Nordgaaende
37099,1.17,82,Nordgaaende
37093,1.172,82,Nordgaaende
37087,1.175,82,Nordgaaende
37081,1.178,82,Nordgaaende
37075,1.182,82,Nordgaaende
37069,1.187,82,Nordgaaende
37063,1.193,82,Nordgaaende
37057,1.2,82,Nordgaaende
37051,1.208,82,Nordgaaende
37045,1.218,82,Nordgaaende
37039,1.229,82,Nordgaaende
37033,1.241,82,Nordgaaende
37027,1.254,82,Nordgaaende
37021,1.268,82,Nordgaaende
37015,1.282,82,Nordgaaende
37009,1.297,82,Nordgaaende
37003,1.312,82,Nordgaaende
36997,1.327,82,Nordgaaende
36991,1.342,82,Nordgaaende
36985,1.357,82,Nordgaaende
36979,1.373,82,Nordgaaende
36973,1.389,82,Nordgaaende
36967,1.405,82,Nordgaaende
36961,1.421,82,Nordgaaende
36955,1.437,82,Nordgaaende
36949,1.453,82,Nordgaaende
36943,1.469,82,Nordgaaende
36937,1.485,82,Nordgaaende
36931,1.501,82,Nordgaaende
36925,1.517,82,Nordgaaende
36919,1.533,82,Nordgaaende
36913,1.549,82,Nordgaaende
36907,1.565,82,Nordgaaende
36901,1.581,82,Nordgaaende
36895,1.597,82,Nordgaaende
36889,1.613,82,Nordgaaende
36883,1.629,82,Nordgaaende
36877,1.645,82,Nordgaaende
36871,1.661,82,Nordgaaende
36865,1.677,82,Nordgaaende
36859,1.693,82,Nordgaaende
36853,1.709,82,Nordgaaende
36847,1.725,82,Nordgaaende
36841,1.741,82,Nordgaaende
36835,1.756,82,Nordgaaende
36829,1.771,82,Nordgaaende
36823,1.786,82,Nordgaaende
36817,1.801,82,Nordgaaende
36811,1.816,82,Nordgaaende
36805,1.831,82,Nordgaaende
36799,1.846,82,Nordgaaende
36793,1.861,82,Nordgaaende
36787,1.876,82,Nordgaaende
36781,1.891,82,Nordgaaende
36775,1.906,82,Nordgaaende
36769,1.921,82,Nordgaaende
36763,1.936,82,Nordgaaende
36757,1.951,82,Nordgaaende
36751,1.966,82,Nordgaaende
36745,1.981,82,Nordgaaende
36739,1.996,82,Nordgaaende
36733,2.011,82,Nordgaaende
36727,2.026,82,Nordgaaende
36721,2.041,82,Nordgaaende
36715,2.056,82,Nordgaaende
36709,2.071,82,Nordgaaende
36703,2.085,82,Nordgaaende
36697,2.099,82,Nordgaaende
36691,2.113,82,Nordgaaende
36685,2.127,82,Nordgaaende
36679,2.141,82,Nordgaaende
36673,2.155,82,Nordgaaende
36667,2.169,82,Nordgaaende
36661,2.183,82,Nordgaaende
36655,2.197,82,Nordgaaende
36649,2.211,82,Nordgaaende
36643,2.225,82,Nordgaaende
36637,2.239,82,Nordgaaende
36631,2.253,82,Nordgaaende
36625,2.267,82,Nordgaaende
36619,2.281,82,Nordgaaende
36613,2.295,82,Nordgaaende
36607,2.309,82,Nordgaaende
36601,2.323,82,Nordgaaende
36595,2.337,82,Nordgaaende
36589,2.351,82,Nordgaaende
36583,2.365,82,Nordgaaende
36577,2.379,82,Nordgaaende
36571,2.393,82,Nordgaaende
36565,2.407,82,Nordgaaende
36559,2.421,82,Nordgaaende
36553,2.435,82,Nordgaaende
36547,2.449,82,Nordgaaende
36541,2.462,82,Nordgaaende
36535,2.475,82,Nordgaaende
36529,2.487,82,Nordgaaende
36523,2.498,82,Nordgaaende
36517,2.509,82,Nordgaaende
36511,2.519,82,Nordgaaende
36505,2.528,82,Nordgaaende
36499,2.537,82,Nordgaaende
36493,2.545,82,Nordgaaende
36487,2.552,82,Nordgaaende
36481,2.559,82,Nordgaaende
36475,2.565,82,Nordgaaende
36469,2.57,82,Nordgaaende
36463,2.575,82,Nordgaaende
36457,2.579,82,Nordgaaende
36451,2.582,82,Nordgaaende
36445,2.584,82,Nordgaaende
36439,2.586,82,Nordgaaende
36433,2.587,82,Nordgaaende
36313,2.588,82,Nordgaaende
36307,2.589,82,Nordgaaende
36301,2.59,82,Nordgaaende
36295,2.592,82,Nordgaaende
36289,2.595,82,Nordgaaende
36283,2.599,82,Nordgaaende
36277,2.604,82,Nordgaaende
36271,2.61,82,Nordgaaende
36265,2.617,82,Nordgaaende
36259,2.625,82,Nordgaaende
36253,2.634,82,Nordgaaende
36247,2.644,82,Nordgaaende
36241,2.656,82,Nordgaaende
36235,2.668,82,Nordgaaende
36229,2.681,82,Nordgaaende
36223,2.695,82,Nordgaaende
36217,2.709,82,Nordgaaende
36211,2.724,82,Nordgaaende
36205,2.739,82,Nordgaaende
36199,2.754,82,Nordgaaende
36193,2.769,82,Nordgaaende
36187,2.784,82,Nordgaaende
36181,2.799,82,Nordgaaende
36175,2.814,82,Nordgaaende
36169,2.829,82,Nordgaaende
36163,2.844,82,Nordgaaende
36157,2.859,82,Nordgaaende
36151,2.874,82,Nordgaaende
36145,2.889,82,Nordgaaende
36139,2.904,82,Nordgaaende
36133,2.919,82,Nordgaaende
36127,2.934,82,Nordgaaende
36121,2.949,82,Nordgaaende
36115,2.964,82,Nordgaaende
36109,2.979,82,Nordgaaende
36103,2.994,82,Nordgaaende
36097,3.009,82,Nordgaaende
36091,3.024,82,Nordgaaende
36085,3.039,82,Nordgaaende
36079,3.054,82,Nordgaaende
36073,3.069,82,Nordgaaende
36067,3.084,82,Nordgaaende
36061,3.099,82,Nordgaaende
36055,3.113,82,Nordgaaende
36049,3.127,82,Nordgaaende
36043,3.141,82,Nordgaaende
36037,3.155,82,Nordgaaende
36031,3.169,82,Nordgaaende
36025,3.183,82,Nordgaaende
36019,3.197,82,Nordgaaende
36013,3.211,82,Nordgaaende
36007,3.225,82,Nordgaaende
36001,3.239,82,Nordgaaende
35995,3.253,82,Nordgaaende
35989,3.267,82,Nordgaaende
35983,3.281,82,Nordgaaende
35977,3.295,82,Nordgaaende
35971,3.309,82,Nordgaaende
35965,3.323,82,Nordgaaende
35959,3.336,82,Nordgaaende
35953,3.349,82,Nordgaaende
35947,3.362,82,Nordgaaende
35941,3.375,82,Nordgaaende
35935,3.388,82,Nordgaaende
35929,3.401,82,Nordgaaende
35923,3.414,82,Nordgaaende
35917,3.427,82,Nordgaaende
35911,3.44,82,Nordgaaende
35905,3.453,82,Nordgaaende
35899,3.466,82,Nordgaaende
35893,3.479,82,Nordgaaende
35887,3.491,82,Nordgaaende
35881,3.503,82,Nordgaaende
35875,3.515,82,Nordgaaende
35869,3.527,82,Nordgaaende
35863,3.539,82,Nordgaaende
35857,3.551,82,Nordgaaende
35851,3.563,82,Nordgaaende
35845,3.575,82,Nordgaaende
35839,3.587,82,Nordgaaende
35833,3.599,82,Nordgaaende
35827,3.611,82,Nordgaaende
35821,3.623,82,Nordgaaende
35815,3.635,82,Nordgaaende
35809,3.646,82,Nordgaaende
35803,3.657,82,Nordgaaende
35797,3.668,82,Nordgaaende
35791,3.679,82,Nordgaaende
35785,3.69,82,Nordgaaende
35779,3.701,82,Nordgaaende
35773,3.712,82,Nordgaaende
35767,3.723,82,Nordgaaende
35761,3.734,82,Nordgaaende
35755,3.745,82,Nordgaaende
35749,3.756,82,Nordgaaende
35743,3.767,82,Nordgaaende
35737,3.778,82,Nordgaaende
35731,3.788,82,Nordgaaende
35725,3.798,82,Nordgaaende
35719,3.808,82,Nordgaaende
35713,3.818,82,Nordgaaende
35707,3.828,82,Nordgaaende
35701,3.838,82,Nordgaaende
35695,3.848,82,Nordgaaende
35689,3.858,82,Nordgaaende
35683,3.868,82,Nordgaaende
35677,3.878,82,Nordgaaende
35671,3.888,82,Nordgaaende
35665,3.898,82,Nordgaaende
35659,3.908,82,Nordgaaende
35653,3.918,82,Nordgaaende
35647,3.928,82,Nordgaaende
35641,3.938,82,Nordgaaende
35635,3.948,82,Nordgaaende
35629,3.957,82,Nordgaaende
35623,3.966,82,Nordgaaende
35617,3.975,82,Nordgaaende
35611,3.983,82,Nordgaaende
35605,3.991,82,Nordgaaende
35599,3.998,82,Nordgaaende
35593,4.005,82,Nordgaaende
35587,4.011,82,Nordgaaende
35581,4.016,82,Nordgaaende
35575,4.021,82,Nordgaaende
35569,4.025,82,Nordgaaende
35563,4.028,82,Nordgaaende
35557,4.03,82,Nordgaaende
35551,4.032,82,Nordgaaende
35545,4.033,82,Nordgaaende
35425,4.034,82,Nordgaaende
35419,4.035,82,Nordgaaende
35413,4.036,82,Nordgaaende
35407,4.038,82,Nordgaaende
35401,4.041,82,Nordgaaende
35395,4.045,82,Nordgaaende
35389,4.05,82,Nordgaaende
35383,4.056,82,Nordgaaende
35377,4.063,82,Nordgaaende
35371,4.071,82,Nordgaaende
35365,4.08,82,Nordgaaende
35359,4.09,82,Nordgaaende
35353,4.101,82,Nordgaaende
35347,4.113,82,Nordgaaende
35341,4.125,82,Nordgaaende
35335,4.137,82,Nordgaaende
35329,4.149,82,Nordgaaende
35323,4.162,82,Nordgaaende
35317,4.175,82,Nordgaaende
35311,4.188,82,Nordgaaende
35305,4.201,82,Nordgaaende
35299,4.214,82,Nordgaaende
35293,4.227,82,Nordgaaende
35287,4.24,82,Nordgaaende
35281,4.253,82,Nordgaaende
35275,4.266,82,Nordgaaende
35269,4.279,82,Nordgaaende
35263,4.292,82,Nordgaaende
35257,4.305,82,Nordgaaende
35251,4.318,82,Nordgaaende
35245,4.331,82,Nordgaaende
35239,4.344,82,Nordgaaende
35233,4.357,82,Nordgaaende
35227,4.37,82,Nordgaaende
35221,4.383,82,Nordgaaende
35215,4.396,82,Nordgaaende
35209,4.409,82,Nordgaaende
35203,4.422,82,Nordgaaende
35197,4.435,82,Nordgaaende
35191,4.448,82,Nordgaaende
35185,4.461,82,Nordgaaende
35179,4.474,82,Nordgaaende
35173,4.487,82,Nordgaaende
35167,4.5,82,Nordgaaende
35161,4.513,82,Nordgaaende
35155,4.526,82,Nordgaaende
35149,4.539,82,Nordgaaende
35143,4.552,82,Nordgaaende
35137,4.565,82,Nordgaaende
35131,4.578,82,Nordgaaende
35125,4.591,82,Nordgaaende
35119,4.604,82,Nordgaaende
35113,4.617,82,Nordgaaende
35107,4.63,82,Nordgaaende
35101,4.643,82,Nordgaaende
35095,4.656,82,Nordgaaende
35089,4.67,82,Nordgaaende
35083,4.684,82,Nordgaaende
35077,4.698,82,Nordgaaende
35071,4.712,82,Nordgaaende
35065,4.726,82,Nordgaaende
35059,4.74,82,Nordgaaende
35053,4.754,82,Nordgaaende
35047,4.768,82,Nordgaaende
35041,4.782,82,Nordgaaende
35035,4.796,82,Nordgaaende
35029,4.81,82,Nordgaaende
35023,4.824,82,Nordgaaende
35017,4.838,82,Nordgaaende
35011,4.852,82,Nordgaaende
35005,4.866,82,Nordgaaende
34999,4.88,82,Nordgaaende
34993,4.894,82,Nordgaaende
34987,4.908,82,Nordgaaende
34981,4.922,82,Nordgaaende
34975,4.936,82,Nordgaaende
34969,4.951,82,Nordgaaende
34963,4.966,82,Nordgaaende
34957,4.981,82,Nordgaaende
34951,4.996,82,Nordgaaende
34945,5.011,82,Nordgaaende
34939,5.026,82,Nordgaaende
34933,5.041,82,Nordgaaende
34927,5.056,82,Nordgaaende
34921,5.071,82,Nordgaaende
34915,5.086,82,Nordgaaende
34909,5.101,82,Nordgaaende
34903,5.116,82,Nordgaaende
34897,5.131,82,Nordgaaende
34891,5.146,82,Nordgaaende
34885,5.161,82,Nordgaaende
34879,5.176,82,Nordgaaende
34873,5.191,82,Nordgaaende
34867,5.207,82,Nordgaaende
34861,5.222,82,Nordgaaende
34855,5.237,82,Nordgaaende
34849,5.252,82,Nordgaaende
34843,5.267,82,Nordgaaende
