type,bane_nr,busbar_name,lower_existing_line_name,percent
K,82,82-007.043-K-2,82-7.0-K,5.77956989247314
K,82,82-007.059-K-2,82-7.0-K,7.930107526881745
K,82,82-007.075-K-2,82-7.0-K,10.08064516129035
K,82,82-007.091-K-2,82-7.0-K,12.231182795698954
K,82,82-007.107-K-2,82-7.0-K,14.381720430107558
K,82,82-007.123-K-2,82-7.0-K,16.532258064516164
K,82,82-007.139-K-2,82-7.0-K,18.682795698924767
K,82,82-007.154-K-2,82-7.0-K,20.698924731182792
K,82,82-007.170-K-2,82-7.0-K,22.849462365591393
K,82,82-007.186-K-2,82-7.0-K,25.0
K,82,82-007.201-K-2,82-7.0-K,27.016129032258025
K,82,82-007.216-K-2,82-7.0-K,29.032258064516164
K,82,82-007.230-K-2,82-7.0-K,30.913978494623723
K,82,82-007.244-K-2,82-7.0-K,32.79569892473116
K,82,82-007.257-K-2,82-7.0-K,34.54301075268814
K,82,82-007.270-K-2,82-7.0-K,36.29032258064511
K,82,82-007.282-K-2,82-7.0-K,37.90322580645163
K,82,82-007.293-K-2,82-7.0-K,39.381720430107556
K,82,82-007.304-K-2,82-7.0-K,40.86021505376349
K,82,82-007.314-K-2,82-7.0-K,42.20430107526884
K,82,82-007.323-K-2,82-7.0-K,43.41397849462372
K,82,82-007.332-K-2,82-7.0-K,44.62365591397849
K,82,82-007.340-K-2,82-7.0-K,45.698924731182785
K,82,82-007.347-K-2,82-7.0-K,46.63978494623663
K,82,82-007.353-K-2,82-7.0-K,47.44623655913976
K,82,82-007.359-K-2,82-7.0-K,48.25268817204302
K,82,82-007.364-K-2,82-7.0-K,48.924731182795696
K,82,82-007.368-K-2,82-7.0-K,49.46236559139791
K,82,82-007.372-K-2,82-7.0-K,50.0
K,82,82-007.375-K-2,82-7.0-K,50.40322580645162
K,82,82-007.377-K-2,82-7.0-K,50.672043010752674
K,82,82-007.379-K-2,82-7.0-K,50.94086021505372
K,82,82-007.380-K-2,82-7.0-K,51.075268817204304
K,82,82-007.381-K-2,82-7.0-K,51.20967741935488
K,82,82-007.383-K-2,82-7.0-K,51.47849462365593
K,82,82-007.386-K-2,82-7.0-K,51.881720430107556
K,82,82-007.390-K-2,82-7.0-K,52.41935483870965
K,82,82-007.395-K-2,82-7.0-K,53.09139784946233
K,82,82-007.400-K-2,82-7.0-K,53.76344086021512
K,82,82-007.406-K-2,82-7.0-K,54.56989247311825
K,82,82-007.413-K-2,82-7.0-K,55.51075268817209
K,82,82-007.422-K-2,82-7.0-K,56.720430107526866
K,82,82-007.432-K-2,82-7.0-K,58.06451612903233
K,82,82-007.443-K-2,82-7.0-K,59.54301075268814
K,82,82-007.455-K-2,82-7.0-K,61.155913978494645
K,82,82-007.467-K-2,82-7.0-K,62.768817204301044
K,82,82-007.478-K-2,82-7.0-K,64.24731182795698
K,82,82-007.488-K-2,82-7.0-K,65.59139784946244
K,82,82-007.498-K-2,82-7.0-K,66.9354838709678
K,82,82-007.507-K-2,82-7.0-K,68.14516129032255
K,82,82-007.516-K-2,82-7.0-K,69.35483870967745
K,82,82-007.524-K-2,82-7.0-K,70.43010752688174
K,82,82-007.532-K-2,82-7.0-K,71.50537634408605
K,82,82-007.540-K-2,82-7.0-K,72.58064516129035
K,82,82-007.548-K-2,82-7.0-K,73.65591397849465
K,82,82-007.556-K-2,82-7.0-K,74.73118279569896
K,82,82-007.564-K-2,82-7.0-K,75.80645161290326
K,82,82-007.572-K-2,82-7.0-K,76.88172043010756
K,82,82-007.580-K-2,82-7.0-K,77.95698924731185
K,82,82-007.588-K-2,82-7.0-K,79.03225806451616
K,82,82-007.596-K-2,82-7.0-K,80.10752688172047
K,82,82-007.604-K-2,82-7.0-K,81.18279569892476
K,82,82-007.612-K-2,82-7.0-K,82.25806451612907
K,82,82-007.620-K-2,82-7.0-K,83.33333333333337
K,82,82-007.628-K-2,82-7.0-K,84.40860215053767
K,82,82-007.636-K-2,82-7.0-K,85.48387096774198
K,82,82-007.644-K-2,82-7.0-K,86.55913978494628
K,82,82-007.652-K-2,82-7.0-K,87.63440860215059
K,82,82-007.660-K-2,82-7.0-K,88.70967741935488
K,82,82-007.668-K-2,82-7.0-K,89.78494623655918
K,82,82-007.676-K-2,82-7.0-K,90.8602150537635
K,82,82-007.684-K-2,82-7.0-K,91.9354838709678
K,82,82-007.692-K-2,82-7.0-K,93.01075268817209
K,82,82-007.700-K-2,82-7.0-K,94.0860215053764
K,82,82-007.708-K-2,82-7.0-K,95.1612903225807
K,82,82-007.716-K-2,82-7.0-K,96.236559139785
K,82,82-007.724-K-2,82-7.0-K,97.3118279569893
K,82,82-007.732-K-2,82-7.0-K,98.38709677419361
K,82,82-007.740-K-2,82-7.0-K,99.46236559139791
K,82,82-007.748-K-2,82-7.744-K,1.33779264214062
K,82,82-007.756-K-2,82-7.744-K,4.013377926421564
K,82,82-007.764-K-2,82-7.744-K,6.688963210702507
K,82,82-007.772-K-2,82-7.744-K,9.36454849498345
K,82,82-007.780-K-2,82-7.744-K,12.040133779264393
K,82,82-007.788-K-2,82-7.744-K,14.715719063545338
K,82,82-007.796-K-2,82-7.744-K,17.39130434782628
K,82,82-007.804-K-2,82-7.744-K,20.066889632107223
K,82,82-007.812-K-2,82-7.744-K,22.74247491638817
K,82,82-007.820-K-2,82-7.744-K,25.418060200669114
K,82,82-007.828-K-2,82-7.744-K,28.093645484950052
K,82,82-007.836-K-2,82-7.744-K,30.769230769230997
K,82,82-007.845-K-2,82-7.744-K,33.779264214046876
K,82,82-007.855-K-2,82-7.744-K,37.12374581939827
K,82,82-007.866-K-2,82-7.744-K,40.80267558528431
K,82,82-007.878-K-2,82-7.744-K,44.816053511705874
K,82,82-007.891-K-2,82-7.744-K,49.163879598662376
K,82,82-007.905-K-2,82-7.744-K,53.846153846154095
K,82,82-007.920-K-2,82-7.744-K,58.862876254180755
K,82,82-007.936-K-2,82-7.744-K,64.21404682274265
K,82,82-007.952-K-2,82-7.744-K,69.56521739130453
K,82,82-007.969-K-2,82-7.744-K,75.25083612040164
K,82,82-007.987-K-2,82-7.744-K,81.27090301003369
K,82,82-008.005-K-2,82-7.744-K,87.29096989966604
K,82,82-008.023-K-2,82-7.744-K,93.31103678929779
K,82,82-008.041-K-2,82-7.744-K,99.33110367893013
K,82,82-008.060-K-2,82-8.043-K,42.50000000000211
K,82,82-008.079-K-2,82-8.043-K,90.00000000000134
K,82,82-008.098-K-2,82-8.083-K,7.614213197969863
K,82,82-008.117-K-2,82-8.083-K,17.25888324873139
K,82,82-008.136-K-2,82-8.083-K,26.903553299492017
K,82,82-008.155-K-2,82-8.083-K,36.54822335025354
K,82,82-008.174-K-2,82-8.083-K,46.19289340101507
K,82,82-008.194-K-2,82-8.083-K,56.34517766497519
K,82,82-008.214-K-2,82-8.083-K,66.49746192893441
K,82,82-008.235-K-2,82-8.083-K,77.15736040609131
K,82,82-008.256-K-2,82-8.083-K,87.81725888324911
K,82,82-008.278-K-2,82-8.083-K,98.98477157360462
K,82,82-008.300-K-2,82-8.28-K,4.329004329004607
K,82,82-008.323-K-2,82-8.28-K,9.307359307359501
K,82,82-008.346-K-2,82-8.28-K,14.285714285714397
K,82,82-008.369-K-2,82-8.28-K,19.26406926406929
K,82,82-008.393-K-2,82-8.28-K,24.458874458874664
K,82,82-008.417-K-2,82-8.28-K,29.653679653679653
K,82,82-008.441-K-2,82-8.28-K,34.84848484848503
K,82,82-008.465-K-2,82-8.28-K,40.04329004329002
K,82,82-008.489-K-2,82-8.28-K,45.2380952380954
K,82,82-008.513-K-2,82-8.28-K,50.43290043290038
K,82,82-008.537-K-2,82-8.28-K,55.62770562770576
K,82,82-008.561-K-2,82-8.28-K,60.82251082251074
K,82,82-008.585-K-2,82-8.28-K,66.01731601731612
K,82,82-008.609-K-2,82-8.28-K,71.21212121212112
K,82,82-008.633-K-2,82-8.28-K,76.4069264069261
K,82,82-008.657-K-2,82-8.28-K,81.60173160173147
K,82,82-008.681-K-2,82-8.28-K,86.79653679653647
K,82,82-008.705-K-2,82-8.28-K,91.99134199134184
K,82,82-008.729-K-2,82-8.28-K,97.18614718614683
K,82,82-008.753-K-2,82-8.742-K,0.6274957216200366
K,82,82-008.777-K-2,82-8.742-K,1.9965772960637993
K,82,82-008.801-K-2,82-8.742-K,3.365658870507663
K,82,82-008.825-K-2,82-8.742-K,4.734740444951425
K,82,82-008.849-K-2,82-8.742-K,6.103822019395289
K,82,82-008.873-K-2,82-8.742-K,7.472903593839051
K,82,82-008.897-K-2,82-8.742-K,8.841985168282914
K,82,82-008.921-K-2,82-8.742-K,10.211066742726677
K,82,82-008.945-K-2,82-8.742-K,11.580148317170542
K,82,82-008.969-K-2,82-8.742-K,12.949229891614303
K,82,82-008.993-K-2,82-8.742-K,14.318311466058168
K,82,82-009.017-K-2,82-8.742-K,15.687393040501929
K,82,82-009.041-K-2,82-8.742-K,17.05647461494579
K,82,82-009.065-K-2,82-8.742-K,18.425556189389557
K,82,82-009.090-K-2,82-8.742-K,19.851682829435212
K,82,82-009.115-K-2,82-8.742-K,21.27780946948087
K,82,82-009.139-K-2,82-8.742-K,22.646891043924636
K,82,82-009.163-K-2,82-8.742-K,24.015972618368497
K,82,82-009.188-K-2,82-8.742-K,25.442099258414157
K,82,82-009.213-K-2,82-8.742-K,26.868225898459713
K,82,82-009.237-K-2,82-8.742-K,28.237307472903577
K,82,82-009.261-K-2,82-8.742-K,29.606389047347335
K,82,82-009.285-K-2,82-8.742-K,30.975470621791203
K,82,82-009.309-K-2,82-8.742-K,32.344552196234964
K,82,82-009.333-K-2,82-8.742-K,33.71363377067883
K,82,82-009.357-K-2,82-8.742-K,35.08271534512259
K,82,82-009.382-K-2,82-8.742-K,36.50884198516825
K,82,82-009.407-K-2,82-8.742-K,37.934968625213905
K,82,82-009.432-K-2,82-8.742-K,39.361095265259564
K,82,82-009.458-K-2,82-8.742-K,40.844266970907015
K,82,82-009.484-K-2,82-8.742-K,42.32743867655447
K,82,82-009.510-K-2,82-8.742-K,43.81061038220192
K,82,82-009.537-K-2,82-8.742-K,45.35082715345127
K,82,82-009.564-K-2,82-8.742-K,46.89104392470051
K,82,82-009.591-K-2,82-8.742-K,48.43126069594976
K,82,82-009.619-K-2,82-8.742-K,50.0285225328009
K,82,82-009.647-K-2,82-8.742-K,51.62578436965204
K,82,82-009.675-K-2,82-8.742-K,53.22304620650318
K,82,82-009.703-K-2,82-8.742-K,54.82030804335422
K,82,82-009.732-K-2,82-8.742-K,56.474614945807154
K,82,82-009.761-K-2,82-8.742-K,58.128921848260084
K,82,82-009.790-K-2,82-8.742-K,59.78322875071302
K,82,82-009.819-K-2,82-8.742-K,61.43753565316605
K,82,82-009.848-K-2,82-8.742-K,63.091842555618996
K,82,82-009.877-K-2,82-8.742-K,64.74614945807193
K,82,82-009.906-K-2,82-8.742-K,66.40045636052486
K,82,82-009.935-K-2,82-8.742-K,68.05476326297779
K,82,82-009.963-K-2,82-8.742-K,69.65202509982883
K,82,82-009.991-K-2,82-8.742-K,71.24928693667998
K,82,82-010.019-K-2,82-8.742-K,72.84654877353111
K,82,82-010.046-K-2,82-8.742-K,74.38676554478036
K,82,82-010.073-K-2,82-8.742-K,75.92698231602971
K,82,82-010.099-K-2,82-8.742-K,77.41015402167716
K,82,82-010.125-K-2,82-8.742-K,78.89332572732461
K,82,82-010.150-K-2,82-8.742-K,80.31945236737027
K,82,82-010.175-K-2,82-8.742-K,81.74557900741593
K,82,82-010.199-K-2,82-8.742-K,83.1146605818597
K,82,82-010.223-K-2,82-8.742-K,84.48374215630355
K,82,82-010.247-K-2,82-8.742-K,85.85282373074732
K,82,82-010.270-K-2,82-8.742-K,87.16486023958929
K,82,82-010.293-K-2,82-8.742-K,88.47689674843126
K,82,82-010.315-K-2,82-8.742-K,89.73188819167143
K,82,82-010.337-K-2,82-8.742-K,90.9868796349116
K,82,82-010.358-K-2,82-8.742-K,92.18482601254998
K,82,82-010.379-K-2,82-8.742-K,93.38277239018826
K,82,82-010.399-K-2,82-8.742-K,94.52367370222474
K,82,82-010.418-K-2,82-8.742-K,95.60752994865945
K,82,82-010.436-K-2,82-8.742-K,96.63434112949234
K,82,82-010.454-K-2,82-8.742-K,97.66115231032524
K,82,82-010.471-K-2,82-8.742-K,98.63091842555623
K,82,82-010.487-K-2,82-8.742-K,99.54363947518544
K,82,82-010.502-K-2,82-10.495-K,4.545454545455489
K,82,82-010.517-K-2,82-10.495-K,14.285714285714452
K,82,82-010.531-K-2,82-10.495-K,23.376623376624277
K,82,82-010.544-K-2,82-10.495-K,31.818181818182655
K,82,82-010.557-K-2,82-10.495-K,40.25974025974104
K,82,82-010.569-K-2,82-10.495-K,48.051948051949125
K,82,82-010.580-K-2,82-10.495-K,55.194805194805774
K,82,82-010.591-K-2,82-10.495-K,62.33766233766242
K,82,82-010.602-K-2,82-10.495-K,69.48051948052023
K,82,82-010.613-K-2,82-10.495-K,76.62337662337688
K,82,82-010.624-K-2,82-10.495-K,83.76623376623468
K,82,82-010.635-K-2,82-10.495-K,90.90909090909133
K,82,82-010.646-K-2,82-10.495-K,98.05194805194914
K,82,82-010.657-K-2,82-10.649-K,9.756097560976613
K,82,82-010.668-K-2,82-10.649-K,23.17073170731702
K,82,82-010.679-K-2,82-10.649-K,36.585365853659596
K,82,82-010.690-K-2,82-10.649-K,50.0
K,82,82-010.701-K-2,82-10.649-K,63.41463414634257
K,82,82-010.712-K-2,82-10.649-K,76.82926829268298
K,82,82-010.723-K-2,82-10.649-K,90.24390243902555
K,82,82-010.734-K-2,82-10.731-K,0.43541364296082924
K,82,82-010.745-K-2,82-10.731-K,2.0319303338170314
K,82,82-010.756-K-2,82-10.731-K,3.628447024673491
K,82,82-010.767-K-2,82-10.731-K,5.224963715529693
K,82,82-010.778-K-2,82-10.731-K,6.821480406386153
K,82,82-010.789-K-2,82-10.731-K,8.417997097242354
K,82,82-010.800-K-2,82-10.731-K,10.014513788098816
K,82,82-010.811-K-2,82-10.731-K,11.611030478955017
K,82,82-010.822-K-2,82-10.731-K,13.207547169811217
K,82,82-010.833-K-2,82-10.731-K,14.804063860667679
K,82,82-010.844-K-2,82-10.731-K,16.40058055152388
K,82,82-010.855-K-2,82-10.731-K,17.99709724238034
K,82,82-010.866-K-2,82-10.731-K,19.593613933236544
K,82,82-010.877-K-2,82-10.731-K,21.190130624093
K,82,82-010.888-K-2,82-10.731-K,22.786647314949203
K,82,82-010.899-K-2,82-10.731-K,24.383164005805405
K,82,82-010.910-K-2,82-10.731-K,25.979680696661866
K,82,82-010.921-K-2,82-10.731-K,27.57619738751807
K,82,82-010.932-K-2,82-10.731-K,29.17271407837453
K,82,82-010.943-K-2,82-10.731-K,30.76923076923073
K,82,82-010.954-K-2,82-10.731-K,32.36574746008719
K,82,82-010.965-K-2,82-10.731-K,33.96226415094339
K,82,82-010.976-K-2,82-10.731-K,35.55878084179985
K,82,82-010.987-K-2,82-10.731-K,37.15529753265605
K,82,82-010.998-K-2,82-10.731-K,38.751814223512255
K,82,82-011.009-K-2,82-10.731-K,40.34833091436872
K,82,82-011.020-K-2,82-10.731-K,41.944847605224915
K,82,82-011.031-K-2,82-10.731-K,43.541364296081376
K,82,82-011.042-K-2,82-10.731-K,45.13788098693758
K,82,82-011.053-K-2,82-10.731-K,46.734397677794036
K,82,82-011.064-K-2,82-10.731-K,48.33091436865024
K,82,82-011.075-K-2,82-10.731-K,49.927431059506446
K,82,82-011.086-K-2,82-10.731-K,51.5239477503629
K,82,82-011.097-K-2,82-10.731-K,53.120464441219106
K,82,82-011.108-K-2,82-10.731-K,54.71698113207556
K,82,82-011.119-K-2,82-10.731-K,56.313497822931765
K,82,82-011.130-K-2,82-10.731-K,57.91001451378822
K,82,82-011.141-K-2,82-10.731-K,59.50653120464443
K,82,82-011.152-K-2,82-10.731-K,61.10304789550063
K,82,82-011.163-K-2,82-10.731-K,62.69956458635709
K,82,82-011.174-K-2,82-10.731-K,64.29608127721329
K,82,82-011.185-K-2,82-10.731-K,65.89259796806975
K,82,82-011.196-K-2,82-10.731-K,67.48911465892596
K,82,82-011.207-K-2,82-10.731-K,69.08563134978242
K,82,82-011.218-K-2,82-10.731-K,70.68214804063861
K,82,82-011.229-K-2,82-10.731-K,72.27866473149481
K,82,82-011.240-K-2,82-10.731-K,73.87518142235128
K,82,82-011.251-K-2,82-10.731-K,75.47169811320748
K,82,82-011.263-K-2,82-10.731-K,77.2133526850508
K,82,82-011.276-K-2,82-10.731-K,79.10014513788097
K,82,82-011.289-K-2,82-10.731-K,80.98693759071114
K,82,82-011.303-K-2,82-10.731-K,83.01886792452842
K,82,82-011.318-K-2,82-10.731-K,85.19593613933232
K,82,82-011.334-K-2,82-10.731-K,87.51814223512332
K,82,82-011.350-K-2,82-10.731-K,89.84034833091434
K,82,82-011.367-K-2,82-10.731-K,92.30769230769245
K,82,82-011.384-K-2,82-10.731-K,94.7750362844703
K,82,82-011.402-K-2,82-10.731-K,97.38751814223502
K,82,82-011.421-K-2,82-11.42-K,0.6578947368417439
K,82,82-011.440-K-2,82-11.42-K,13.157894736841891
K,82,82-011.460-K-2,82-11.42-K,26.315789473684948
K,82,82-011.480-K-2,82-11.42-K,39.47368421052684
K,82,82-011.501-K-2,82-11.42-K,53.28947368421048
K,82,82-011.522-K-2,82-11.42-K,67.10526315789528
K,82,82-011.543-K-2,82-11.42-K,80.9210526315789
K,82,82-011.565-K-2,82-11.42-K,95.39473684210546
K,82,82-011.587-K-2,82-11.572-K,1.2175324675325125
K,82,82-011.610-K-2,82-11.572-K,3.0844155844156025
K,82,82-011.633-K-2,82-11.572-K,4.951298701298692
K,82,82-011.657-K-2,82-11.572-K,6.899350649350712
K,82,82-011.681-K-2,82-11.572-K,8.847402597402588
K,82,82-011.705-K-2,82-11.572-K,10.795454545454607
K,82,82-011.730-K-2,82-11.572-K,12.824675324675413
K,82,82-011.755-K-2,82-11.572-K,14.853896103896222
K,82,82-011.780-K-2,82-11.572-K,16.883116883116884
K,82,82-011.806-K-2,82-11.572-K,18.993506493506477
K,82,82-011.832-K-2,82-11.572-K,21.10389610389621
K,82,82-011.858-K-2,82-11.572-K,23.214285714285804
K,82,82-011.884-K-2,82-11.572-K,25.324675324675393
K,82,82-011.910-K-2,82-11.572-K,27.43506493506499
K,82,82-011.936-K-2,82-11.572-K,29.54545454545458
K,82,82-011.962-K-2,82-11.572-K,31.655844155844175
K,82,82-011.988-K-2,82-11.572-K,33.76623376623377
K,82,82-012.014-K-2,82-11.572-K,35.87662337662336
K,82,82-012.040-K-2,82-11.572-K,37.98701298701295
K,82,82-012.066-K-2,82-11.572-K,40.097402597402684
K,82,82-012.092-K-2,82-11.572-K,42.20779220779228
K,82,82-012.118-K-2,82-11.572-K,44.31818181818187
K,82,82-012.143-K-2,82-11.572-K,46.34740259740268
K,82,82-012.168-K-2,82-11.572-K,48.37662337662334
K,82,82-012.193-K-2,82-11.572-K,50.40584415584415
K,82,82-012.217-K-2,82-11.572-K,52.35389610389617
K,82,82-012.241-K-2,82-11.572-K,54.301948051948045
K,82,82-012.265-K-2,82-11.572-K,56.250000000000064
K,82,82-012.288-K-2,82-11.572-K,58.11688311688316
K,82,82-012.311-K-2,82-11.572-K,59.98376623376625
K,82,82-012.334-K-2,82-11.572-K,61.850649350649334
K,82,82-012.356-K-2,82-11.572-K,63.63636363636363
K,82,82-012.378-K-2,82-11.572-K,65.42207792207793
K,82,82-012.400-K-2,82-11.572-K,67.20779220779224
K,82,82-012.421-K-2,82-11.572-K,68.91233766233762
K,82,82-012.441-K-2,82-11.572-K,70.53571428571435
K,82,82-012.461-K-2,82-11.572-K,72.15909090909093
K,82,82-012.480-K-2,82-11.572-K,73.70129870129874
K,82,82-012.499-K-2,82-11.572-K,75.24350649350654
K,82,82-012.518-K-2,82-11.572-K,76.78571428571433
K,82,82-012.537-K-2,82-11.572-K,78.32792207792214
K,82,82-012.557-K-2,82-11.572-K,79.95129870129873
K,82,82-012.577-K-2,82-11.572-K,81.57467532467531
K,82,82-012.598-K-2,82-11.572-K,83.27922077922084
K,82,82-012.620-K-2,82-11.572-K,85.06493506493499
K,82,82-012.642-K-2,82-11.572-K,86.8506493506493
K,82,82-012.664-K-2,82-11.572-K,88.6363636363636
K,82,82-012.686-K-2,82-11.572-K,90.4220779220779
K,82,82-012.709-K-2,82-11.572-K,92.28896103896099
K,82,82-012.732-K-2,82-11.572-K,94.15584415584408
K,82,82-012.754-K-2,82-11.572-K,95.94155844155839
K,82,82-012.776-K-2,82-11.572-K,97.72727272727269
K,82,82-012.798-K-2,82-11.572-K,99.512987012987
K,82,82-012.820-K-2,82-12.804-K,41.02564102564138
K,82,82-012.842-K-2,82-12.804-K,97.43589743589884
K,82,82-012.864-K-2,82-12.843-K,2.716688227684451
K,82,82-012.886-K-2,82-12.843-K,5.5627425614488075
K,82,82-012.908-K-2,82-12.843-K,8.408796895213392
K,82,82-012.930-K-2,82-12.843-K,11.254851228977978
K,82,82-012.952-K-2,82-12.843-K,14.100905562742566
K,82,82-012.974-K-2,82-12.843-K,16.946959896507153
K,82,82-012.996-K-2,82-12.843-K,19.793014230271737
K,82,82-013.018-K-2,82-12.843-K,22.639068564036325
K,82,82-013.040-K-2,82-12.843-K,25.48512289780068
K,82,82-013.062-K-2,82-12.843-K,28.331177231565263
K,82,82-013.084-K-2,82-12.843-K,31.177231565329848
K,82,82-013.105-K-2,82-12.843-K,33.893919793014305
K,82,82-013.126-K-2,82-12.843-K,36.61060802069853
K,82,82-013.147-K-2,82-12.843-K,39.32729624838298
K,82,82-013.167-K-2,82-12.843-K,41.91461836998706
K,82,82-013.186-K-2,82-12.843-K,44.37257438551101
K,82,82-013.205-K-2,82-12.843-K,46.830530401034956
K,82,82-013.223-K-2,82-12.843-K,49.15912031047878
K,82,82-013.240-K-2,82-12.843-K,51.35834411384222
K,82,82-013.257-K-2,82-12.843-K,53.557567917205674
K,82,82-013.273-K-2,82-12.843-K,55.62742561448899
K,82,82-013.288-K-2,82-12.843-K,57.56791720569217
K,82,82-013.303-K-2,82-12.843-K,59.50840879689535
K,82,82-013.317-K-2,82-12.843-K,61.31953428201816
K,82,82-013.330-K-2,82-12.843-K,63.00129366106084
K,82,82-013.343-K-2,82-12.843-K,64.68305304010352
K,82,82-013.355-K-2,82-12.843-K,66.23544631306606
K,82,82-013.366-K-2,82-12.843-K,67.65847347994824
K,82,82-013.377-K-2,82-12.843-K,69.08150064683065
K,82,82-013.387-K-2,82-12.843-K,70.3751617076327
K,82,82-013.396-K-2,82-12.843-K,71.5394566623546
K,82,82-013.404-K-2,82-12.843-K,72.57438551099614
K,82,82-013.412-K-2,82-12.843-K,73.6093143596379
K,82,82-013.419-K-2,82-12.843-K,74.51487710219932
K,82,82-013.425-K-2,82-12.843-K,75.2910737386806
K,82,82-013.431-K-2,82-12.843-K,76.06727037516163
K,82,82-013.436-K-2,82-12.843-K,76.71410090556276
K,82,82-013.440-K-2,82-12.843-K,77.23156532988355
K,82,82-013.444-K-2,82-12.843-K,77.74902975420454
K,82,82-013.447-K-2,82-12.843-K,78.13712807244495
K,82,82-013.449-K-2,82-12.843-K,78.39586028460545
K,82,82-013.451-K-2,82-12.843-K,78.65459249676596
K,82,82-013.452-K-2,82-12.843-K,78.78395860284608
K,82,82-013.453-K-2,82-12.843-K,78.91332470892623
K,82,82-013.454-K-2,82-12.843-K,79.0426908150066
K,82,82-013.455-K-2,82-12.843-K,79.17205692108672
K,82,82-013.457-K-2,82-12.843-K,79.43078913324723
K,82,82-013.460-K-2,82-12.843-K,79.81888745148785
K,82,82-013.464-K-2,82-12.843-K,80.33635187580863
K,82,82-013.469-K-2,82-12.843-K,80.98318240620954
K,82,82-013.475-K-2,82-12.843-K,81.75937904269081
K,82,82-013.483-K-2,82-12.843-K,82.79430789133258
K,82,82-013.492-K-2,82-12.843-K,83.95860284605449
K,82,82-013.502-K-2,82-12.843-K,85.25226390685653
K,82,82-013.514-K-2,82-12.843-K,86.80465717981885
K,82,82-013.527-K-2,82-12.843-K,88.48641655886152
K,82,82-013.540-K-2,82-12.843-K,90.1681759379042
K,82,82-013.554-K-2,82-12.843-K,91.97930142302724
K,82,82-013.569-K-2,82-12.843-K,93.91979301423042
K,82,82-013.585-K-2,82-12.843-K,95.98965071151375
K,82,82-013.602-K-2,82-12.843-K,98.18887451487718
K,82,82-013.637-K-2,82-13.619-K,3.396226415094472
K,82,82-013.656-K-2,82-13.619-K,6.981132075471859
K,82,82-013.675-K-2,82-13.619-K,10.566037735849246
K,82,82-013.695-K-2,82-13.619-K,14.339622641509548
K,82,82-013.715-K-2,82-13.619-K,18.11320754716985
K,82,82-013.736-K-2,82-13.619-K,22.0754716981134
K,82,82-013.757-K-2,82-13.619-K,26.037735849056613
K,82,82-013.778-K-2,82-13.619-K,30.000000000000167
K,82,82-013.799-K-2,82-13.619-K,33.96226415094338
K,82,82-013.820-K-2,82-13.619-K,37.92452830188694
K,82,82-013.841-K-2,82-13.619-K,41.88679245283015
K,82,82-013.862-K-2,82-13.619-K,45.849056603773704
K,82,82-013.884-K-2,82-13.619-K,50.00000000000016
K,82,82-013.906-K-2,82-13.619-K,54.15094339622664
K,82,82-013.928-K-2,82-13.619-K,58.3018867924531
K,82,82-013.950-K-2,82-13.619-K,62.45283018867923
K,82,82-013.972-K-2,82-13.619-K,66.6037735849057
K,82,82-013.994-K-2,82-13.619-K,70.75471698113216
K,82,82-014.016-K-2,82-13.619-K,74.90566037735863
K,82,82-014.038-K-2,82-13.619-K,79.05660377358508
K,82,82-014.060-K-2,82-13.619-K,83.20754716981156
K,82,82-014.082-K-2,82-13.619-K,87.35849056603803
K,82,82-014.104-K-2,82-13.619-K,91.50943396226415
K,82,82-014.126-K-2,82-13.619-K,95.66037735849062
K,82,82-014.172-K-2,82-14.149-K,23.000000000001137
K,82,82-014.195-K-2,82-14.149-K,46.0000000000005
K,82,82-014.219-K-2,82-14.149-K,69.99999999999929
K,82,82-014.243-K-2,82-14.149-K,93.99999999999986
K,82,82-014.267-K-2,82-14.249-K,1.022146507666036
K,82,82-014.291-K-2,82-14.249-K,2.385008517887552
K,82,82-014.315-K-2,82-14.249-K,3.7478705281089675
K,82,82-014.339-K-2,82-14.249-K,5.110732538330483
K,82,82-014.363-K-2,82-14.249-K,6.4735945485518975
K,82,82-014.387-K-2,82-14.249-K,7.836456558773413
K,82,82-014.411-K-2,82-14.249-K,9.19931856899483
K,82,82-014.435-K-2,82-14.249-K,10.562180579216344
K,82,82-014.459-K-2,82-14.249-K,11.92504258943776
K,82,82-014.483-K-2,82-14.249-K,13.287904599659276
K,82,82-014.507-K-2,82-14.249-K,14.65076660988069
K,82,82-014.531-K-2,82-14.249-K,16.013628620102207
K,82,82-014.555-K-2,82-14.249-K,17.37649063032362
K,82,82-014.579-K-2,82-14.249-K,18.739352640545135
K,82,82-014.603-K-2,82-14.249-K,20.102214650766552
K,82,82-014.627-K-2,82-14.249-K,21.465076660988068
K,82,82-014.651-K-2,82-14.249-K,22.827938671209484
K,82,82-014.675-K-2,82-14.249-K,24.190800681431
K,82,82-014.699-K-2,82-14.249-K,25.553662691652416
K,82,82-014.723-K-2,82-14.249-K,26.91652470187393
K,82,82-014.747-K-2,82-14.249-K,28.279386712095345
K,82,82-014.771-K-2,82-14.249-K,29.64224872231686
K,82,82-014.795-K-2,82-14.249-K,31.005110732538277
K,82,82-014.819-K-2,82-14.249-K,32.36797274275979
K,82,82-014.843-K-2,82-14.249-K,33.73083475298121
K,82,82-014.867-K-2,82-14.249-K,35.09369676320272
K,82,82-014.891-K-2,82-14.249-K,36.45655877342414
K,82,82-014.915-K-2,82-14.249-K,37.819420783645555
