id,km,BTR,spor
30103,18.017,82,Nordgående
30097,18.039,82,Nordgående
30091,18.061,82,Nordgående
30085,18.083,82,Nordgående
30079,18.105,82,Nordgående
30073,18.127,82,Nordgående
30067,18.149,82,Nordgående
30061,18.17,82,Nordgående
30055,18.191,82,Nordgående
30049,18.212,82,Nordgående
30043,18.232,82,Nordgående
30037,18.251,82,Nordgående
30031,18.269,82,Nordgående
30025,18.287,82,Nordgående
30019,18.304,82,Nordgående
30013,18.32,82,Nordgående
30007,18.336,82,Nordgående
30001,18.351,82,Nordgående
29995,18.365,82,Nordgående
29989,18.379,82,Nordgående
29983,18.392,82,Nordgående
29977,18.404,82,Nordgående
29971,18.416,82,Nordgående
29965,18.427,82,Nordgående
29959,18.437,82,Nordgående
29953,18.447,82,Nordgående
29947,18.456,82,Nordgående
29941,18.464,82,Nordgående
29935,18.472,82,Nordgående
29929,18.479,82,Nordgående
29923,18.485,82,Nordgående
29917,18.49,82,Nordgående
29911,18.495,82,Nordgående
29905,18.499,82,Nordgående
29899,18.502,82,Nordgående
29893,18.505,82,Nordgående
29887,18.507,82,Nordgående
29881,18.508,82,Nordgående
29671,18.509,82,Nordgående
29665,18.51,82,Nordgående
29659,18.511,82,Nordgående
29653,18.513,82,Nordgående
29647,18.516,82,Nordgående
29641,18.52,82,Nordgående
29635,18.525,82,Nordgående
29629,18.531,82,Nordgående
29623,18.538,82,Nordgående
29617,18.547,82,Nordgående
29611,18.557,82,Nordgående
29605,18.568,82,Nordgående
29599,18.58,82,Nordgående
29593,18.593,82,Nordgående
29587,18.607,82,Nordgående
29581,18.622,82,Nordgående
29575,18.638,82,Nordgående
29569,18.654,82,Nordgående
29563,18.671,82,Nordgående
29557,18.689,82,Nordgående
29551,18.707,82,Nordgående
29545,18.726,82,Nordgående
29539,18.746,82,Nordgående
29533,18.766,82,Nordgående
29527,18.787,82,Nordgående
29521,18.808,82,Nordgående
29515,18.829,82,Nordgående
29509,18.85,82,Nordgående
29503,18.871,82,Nordgående
29497,18.892,82,Nordgående
29491,18.913,82,Nordgående
29485,18.935,82,Nordgående
29479,18.957,82,Nordgående
29473,18.979,82,Nordgående
29467,19.001,82,Nordgående
29461,19.023,82,Nordgående
29455,19.045,82,Nordgående
29449,19.067,82,Nordgående
29443,19.089,82,Nordgående
29437,19.111,82,Nordgående
29431,19.133,82,Nordgående
29425,19.155,82,Nordgående
29419,19.177,82,Nordgående
29413,19.199,82,Nordgående
29407,19.221,82,Nordgående
29401,19.244,82,Nordgående
29395,19.267,82,Nordgående
29389,19.29,82,Nordgående
29383,19.313,82,Nordgående
29377,19.337,82,Nordgående
29371,19.361,82,Nordgående
29365,19.385,82,Nordgående
29359,19.409,82,Nordgående
29353,19.433,82,Nordgående
29347,19.457,82,Nordgående
29341,19.481,82,Nordgående
29335,19.505,82,Nordgående
29329,19.529,82,Nordgående
29323,19.553,82,Nordgående
29317,19.578,82,Nordgående
29311,19.603,82,Nordgående
29305,19.629,82,Nordgående
29299,19.655,82,Nordgående
29293,19.681,82,Nordgående
29287,19.707,82,Nordgående
29281,19.733,82,Nordgående
29275,19.759,82,Nordgående
29269,19.785,82,Nordgående
29263,19.812,82,Nordgående
29257,19.839,82,Nordgående
29251,19.866,82,Nordgående
29245,19.893,82,Nordgående
29239,19.92,82,Nordgående
29233,19.947,82,Nordgående
29227,19.974,82,Nordgående
29221,20.001,82,Nordgående
29215,20.029,82,Nordgående
29209,20.057,82,Nordgående
29203,20.086,82,Nordgående
29197,20.115,82,Nordgående
29191,20.145,82,Nordgående
29185,20.175,82,Nordgående
29179,20.205,82,Nordgående
29173,20.236,82,Nordgående
29167,20.267,82,Nordgående
29161,20.298,82,Nordgående
29155,20.329,82,Nordgående
29149,20.361,82,Nordgående
29143,20.393,82,Nordgående
29137,20.425,82,Nordgående
29131,20.457,82,Nordgående
29125,20.489,82,Nordgående
29119,20.521,82,Nordgående
29113,20.553,82,Nordgående
29107,20.585,82,Nordgående
29101,20.617,82,Nordgående
29095,20.649,82,Nordgående
29089,20.681,82,Nordgående
29083,20.713,82,Nordgående
29077,20.745,82,Nordgående
29071,20.777,82,Nordgående
29065,20.809,82,Nordgående
29059,20.841,82,Nordgående
29053,20.873,82,Nordgående
29047,20.905,82,Nordgående
29041,20.937,82,Nordgående
29035,20.969,82,Nordgående
29029,21.001,82,Nordgående
29023,21.033,82,Nordgående
29017,21.065,82,Nordgående
29011,21.097,82,Nordgående
29005,21.129,82,Nordgående
28999,21.161,82,Nordgående
28993,21.193,82,Nordgående
28987,21.225,82,Nordgående
28981,21.257,82,Nordgående
28975,21.289,82,Nordgående
28969,21.321,82,Nordgående
28963,21.353,82,Nordgående
28957,21.385,82,Nordgående
28951,21.417,82,Nordgående
28945,21.449,82,Nordgående
28939,21.482,82,Nordgående
28933,21.514,82,Nordgående
28927,21.547,82,Nordgående
28921,21.58,82,Nordgående
28915,21.613,82,Nordgående
28909,21.646,82,Nordgående
28903,21.679,82,Nordgående
28897,21.712,82,Nordgående
28891,21.745,82,Nordgående
28885,21.778,82,Nordgående
28879,21.811,82,Nordgående
28873,21.843,82,Nordgående
28867,21.875,82,Nordgående
28861,21.907,82,Nordgående
28855,21.939,82,Nordgående
28849,21.971,82,Nordgående
28843,22.003,82,Nordgående
28837,22.035,82,Nordgående
28831,22.066,82,Nordgående
28825,22.097,82,Nordgående
28819,22.128,82,Nordgående
28813,22.158,82,Nordgående
28807,22.188,82,Nordgående
28801,22.217,82,Nordgående
28795,22.246,82,Nordgående
28789,22.274,82,Nordgående
28783,22.302,82,Nordgående
28777,22.329,82,Nordgående
28771,22.356,82,Nordgående
28765,22.383,82,Nordgående
28759,22.409,82,Nordgående
28753,22.435,82,Nordgående
28747,22.46,82,Nordgående
28741,22.485,82,Nordgående
28735,22.509,82,Nordgående
28729,22.533,82,Nordgående
28723,22.556,82,Nordgående
28717,22.579,82,Nordgående
28711,22.601,82,Nordgående
28705,22.623,82,Nordgående
28699,22.645,82,Nordgående
28693,22.667,82,Nordgående
28687,22.689,82,Nordgående
28681,22.711,82,Nordgående
28675,22.732,82,Nordgående
28669,22.753,82,Nordgående
28663,22.774,82,Nordgående
28657,22.795,82,Nordgående
28651,22.816,82,Nordgående
28645,22.837,82,Nordgående
28639,22.858,82,Nordgående
28633,22.879,82,Nordgående
28627,22.901,82,Nordgående
28621,22.923,82,Nordgående
28615,22.945,82,Nordgående
28609,22.967,82,Nordgående
28603,22.988,82,Nordgående
28597,23.009,82,Nordgående
28591,23.03,82,Nordgående
28585,23.051,82,Nordgående
28579,23.072,82,Nordgående
28573,23.093,82,Nordgående
28567,23.113,82,Nordgående
28561,23.132,82,Nordgående
28555,23.151,82,Nordgående
28549,23.169,82,Nordgående
28543,23.186,82,Nordgående
28537,23.202,82,Nordgående
28531,23.218,82,Nordgående
28525,23.233,82,Nordgående
28519,23.247,82,Nordgående
28513,23.261,82,Nordgående
28507,23.274,82,Nordgående
28501,23.286,82,Nordgående
28495,23.298,82,Nordgående
28489,23.309,82,Nordgående
28483,23.319,82,Nordgående
28477,23.328,82,Nordgående
28471,23.337,82,Nordgående
28465,23.345,82,Nordgående
28459,23.352,82,Nordgående
28453,23.359,82,Nordgående
28447,23.365,82,Nordgående
28441,23.37,82,Nordgående
28435,23.375,82,Nordgående
28429,23.379,82,Nordgående
28423,23.382,82,Nordgående
28417,23.385,82,Nordgående
28411,23.387,82,Nordgående
28405,23.388,82,Nordgående
28249,23.389,82,Nordgående
28243,23.39,82,Nordgående
28237,23.392,82,Nordgående
28231,23.395,82,Nordgående
28225,23.398,82,Nordgående
28219,23.402,82,Nordgående
28213,23.407,82,Nordgående
28207,23.414,82,Nordgående
28201,23.422,82,Nordgående
28195,23.432,82,Nordgående
28189,23.443,82,Nordgående
28183,23.455,82,Nordgående
28177,23.468,82,Nordgående
28171,23.482,82,Nordgående
28165,23.497,82,Nordgående
28159,23.512,82,Nordgående
28153,23.528,82,Nordgående
28147,23.545,82,Nordgående
28141,23.563,82,Nordgående
28135,23.581,82,Nordgående
28129,23.6,82,Nordgående
28123,23.62,82,Nordgående
28117,23.64,82,Nordgående
28111,23.661,82,Nordgående
28105,23.682,82,Nordgående
28099,23.704,82,Nordgående
28093,23.726,82,Nordgående
28087,23.749,82,Nordgående
28081,23.773,82,Nordgående
28075,23.797,82,Nordgående
28069,23.822,82,Nordgående
28063,23.847,82,Nordgående
28057,23.873,82,Nordgående
28051,23.899,82,Nordgående
28045,23.926,82,Nordgående
28039,23.953,82,Nordgående
28033,23.981,82,Nordgående
28027,24.009,82,Nordgående
28021,24.038,82,Nordgående
28015,24.067,82,Nordgående
28009,24.096,82,Nordgående
28003,24.126,82,Nordgående
27997,24.156,82,Nordgående
27991,24.187,82,Nordgående
27985,24.218,82,Nordgående
27979,24.249,82,Nordgående
27973,24.28,82,Nordgående
27967,24.312,82,Nordgående
27961,24.344,82,Nordgående
27955,24.376,82,Nordgående
27949,24.408,82,Nordgående
27943,24.44,82,Nordgående
27937,24.472,82,Nordgående
27931,24.504,82,Nordgående
27925,24.536,82,Nordgående
27919,24.568,82,Nordgående
27913,24.6,82,Nordgående
27907,24.632,82,Nordgående
27901,24.664,82,Nordgående
27895,24.696,82,Nordgående
27889,24.728,82,Nordgående
27883,24.76,82,Nordgående
27877,24.792,82,Nordgående
27871,24.824,82,Nordgående
27865,24.856,82,Nordgående
27859,24.888,82,Nordgående
27853,24.92,82,Nordgående
27847,24.952,82,Nordgående
27841,24.984,82,Nordgående
27835,25.015,82,Nordgående
27829,25.046,82,Nordgående
27823,25.077,82,Nordgående
27817,25.108,82,Nordgående
27811,25.139,82,Nordgående
27805,25.17,82,Nordgående
27799,25.201,82,Nordgående
27793,25.232,82,Nordgående
27787,25.263,82,Nordgående
27781,25.294,82,Nordgående
27775,25.325,82,Nordgående
27769,25.357,82,Nordgående
27763,25.388,82,Nordgående
27757,25.419,82,Nordgående
27751,25.451,82,Nordgående
27745,25.483,82,Nordgående
27739,25.515,82,Nordgående
27733,25.547,82,Nordgående
27727,25.579,82,Nordgående
27721,25.611,82,Nordgående
27715,25.643,82,Nordgående
27709,25.675,82,Nordgående
27703,25.707,82,Nordgående
27697,25.739,82,Nordgående
27691,25.771,82,Nordgående
27685,25.803,82,Nordgående
27679,25.835,82,Nordgående
27673,25.867,82,Nordgående
27667,25.899,82,Nordgående
27661,25.931,82,Nordgående
27655,25.963,82,Nordgående
27649,25.995,82,Nordgående
27643,26.027,82,Nordgående
27637,26.059,82,Nordgående
27631,26.091,82,Nordgående
27625,26.123,82,Nordgående
27619,26.156,82,Nordgående
27613,26.189,82,Nordgående
27607,26.222,82,Nordgående
27601,26.255,82,Nordgående
27595,26.288,82,Nordgående
27589,26.321,82,Nordgående
27583,26.354,82,Nordgående
27577,26.387,82,Nordgående
27571,26.42,82,Nordgående
27565,26.453,82,Nordgående
27559,26.486,82,Nordgående
27553,26.519,82,Nordgående
27547,26.552,82,Nordgående
27541,26.585,82,Nordgående
27535,26.618,82,Nordgående
27529,26.651,82,Nordgående
27523,26.684,82,Nordgående
27517,26.717,82,Nordgående
27511,26.75,82,Nordgående
27505,26.783,82,Nordgående
27499,26.816,82,Nordgående
27493,26.849,82,Nordgående
27487,26.882,82,Nordgående
27481,26.915,82,Nordgående
27475,26.948,82,Nordgående
27469,26.981,82,Nordgående
27463,27.014,82,Nordgående
27457,27.047,82,Nordgående
27451,27.079,82,Nordgående
27445,27.112,82,Nordgående
27439,27.145,82,Nordgående
27433,27.178,82,Nordgående
27427,27.211,82,Nordgående
27421,27.244,82,Nordgående
27415,27.277,82,Nordgående
27409,27.31,82,Nordgående
27403,27.343,82,Nordgående
27397,27.376,82,Nordgående
27391,27.409,82,Nordgående
27385,27.442,82,Nordgående
27379,27.475,82,Nordgående
27373,27.508,82,Nordgående
27367,27.541,82,Nordgående
27361,27.574,82,Nordgående
27355,27.607,82,Nordgående
27349,27.64,82,Nordgående
27343,27.673,82,Nordgående
27337,27.706,82,Nordgående
27331,27.739,82,Nordgående
27325,27.772,82,Nordgående
27319,27.805,82,Nordgående
27313,27.838,82,Nordgående
27307,27.87,82,Nordgående
27301,27.902,82,Nordgående
27295,27.934,82,Nordgående
27289,27.966,82,Nordgående
27283,27.997,82,Nordgående
27277,28.028,82,Nordgående
27271,28.059,82,Nordgående
27265,28.089,82,Nordgående
27259,28.119,82,Nordgående
27253,28.149,82,Nordgående
27247,28.178,82,Nordgående
27241,28.207,82,Nordgående
27235,28.235,82,Nordgående
27229,28.263,82,Nordgående
27223,28.291,82,Nordgående
27217,28.318,82,Nordgående
27211,28.345,82,Nordgående
27205,28.371,82,Nordgående
27199,28.397,82,Nordgående
27193,28.423,82,Nordgående
27187,28.448,82,Nordgående
27181,28.473,82,Nordgående
27175,28.497,82,Nordgående
27169,28.521,82,Nordgående
27163,28.544,82,Nordgående
27157,28.567,82,Nordgående
27151,28.59,82,Nordgående
27145,28.612,82,Nordgående
27139,28.634,82,Nordgående
27133,28.655,82,Nordgående
27127,28.675,82,Nordgående
27121,28.695,82,Nordgående
27115,28.714,82,Nordgående
27109,28.732,82,Nordgående
27103,28.75,82,Nordgående
27097,28.767,82,Nordgående
27091,28.783,82,Nordgående
27085,28.798,82,Nordgående
27079,28.813,82,Nordgående
27073,28.827,82,Nordgående
27067,28.84,82,Nordgående
27061,28.853,82,Nordgående
27055,28.865,82,Nordgående
27049,28.876,82,Nordgående
27043,28.887,82,Nordgående
27037,28.897,82,Nordgående
27031,28.906,82,Nordgående
27025,28.915,82,Nordgående
27019,28.923,82,Nordgående
27013,28.93,82,Nordgående
27007,28.936,82,Nordgående
27001,28.942,82,Nordgående
26995,28.947,82,Nordgående
26989,28.951,82,Nordgående
26983,28.955,82,Nordgående
26977,28.958,82,Nordgående
26971,28.96,82,Nordgående
26965,28.962,82,Nordgående
26959,28.963,82,Nordgående
26815,28.964,82,Nordgående
26809,28.965,82,Nordgående
26803,28.967,82,Nordgående
26797,28.97,82,Nordgående
26791,28.973,82,Nordgående
26785,28.977,82,Nordgående
26779,28.982,82,Nordgående
26773,28.989,82,Nordgående
26767,28.997,82,Nordgående
26761,29.006,82,Nordgående
26755,29.017,82,Nordgående
26749,29.029,82,Nordgående
26743,29.041,82,Nordgående
26737,29.054,82,Nordgående
26731,29.068,82,Nordgående
26725,29.083,82,Nordgående
26719,29.098,82,Nordgående
26713,29.114,82,Nordgående
26707,29.13,82,Nordgående
26701,29.147,82,Nordgående
26695,29.164,82,Nordgående
26689,29.182,82,Nordgående
26683,29.2,82,Nordgående
26677,29.219,82,Nordgående
26671,29.238,82,Nordgående
26665,29.257,82,Nordgående
26659,29.277,82,Nordgående
26653,29.297,82,Nordgående
26647,29.318,82,Nordgående
26641,29.339,82,Nordgående
26635,29.361,82,Nordgående
26629,29.383,82,Nordgående
26623,29.406,82,Nordgående
26617,29.429,82,Nordgående
26611,29.452,82,Nordgående
26605,29.476,82,Nordgående
26599,29.5,82,Nordgående
26593,29.525,82,Nordgående
26587,29.55,82,Nordgående
26581,29.575,82,Nordgående
26575,29.601,82,Nordgående
26569,29.627,82,Nordgående
26563,29.654,82,Nordgående
26557,29.681,82,Nordgående
26551,29.708,82,Nordgående
26545,29.736,82,Nordgående
26539,29.764,82,Nordgående
26533,29.792,82,Nordgående
26527,29.82,82,Nordgående
26521,29.849,82,Nordgående
26515,29.878,82,Nordgående
26509,29.907,82,Nordgående
26503,29.936,82,Nordgående
26497,29.965,82,Nordgående
26491,29.995,82,Nordgående
26485,30.025,82,Nordgående
26479,30.055,82,Nordgående
26473,30.085,82,Nordgående
26467,30.115,82,Nordgående
26461,30.145,82,Nordgående
26455,30.175,82,Nordgående
26449,30.205,82,Nordgående
26443,30.236,82,Nordgående
26437,30.267,82,Nordgående
26431,30.298,82,Nordgående
26425,30.329,82,Nordgående
26419,30.36,82,Nordgående
26413,30.391,82,Nordgående
26407,30.422,82,Nordgående
26401,30.453,82,Nordgående
26395,30.484,82,Nordgående
26389,30.515,82,Nordgående
26383,30.546,82,Nordgående
26377,30.577,82,Nordgående
26371,30.608,82,Nordgående
26365,30.639,82,Nordgående
26359,30.67,82,Nordgående
26353,30.701,82,Nordgående
26347,30.732,82,Nordgående
26341,30.763,82,Nordgående
26335,30.794,82,Nordgående
26329,30.825,82,Nordgående
26323,30.856,82,Nordgående
26317,30.887,82,Nordgående
26311,30.918,82,Nordgående
26305,30.949,82,Nordgående
26299,30.98,82,Nordgående
26293,31.011,82,Nordgående
26287,31.042,82,Nordgående
26281,31.073,82,Nordgående
26275,31.104,82,Nordgående
26269,31.135,82,Nordgående
26263,31.166,82,Nordgående
26257,31.197,82,Nordgående
26251,31.228,82,Nordgående
26245,31.26,82,Nordgående
26239,31.292,82,Nordgående
26233,31.324,82,Nordgående
26227,31.356,82,Nordgående
26221,31.388,82,Nordgående
26215,31.42,82,Nordgående
26209,31.452,82,Nordgående
26203,31.484,82,Nordgående
26197,31.516,82,Nordgående
26191,31.548,82,Nordgående
26185,31.58,82,Nordgående
26179,31.612,82,Nordgående
26173,31.644,82,Nordgående
26167,31.676,82,Nordgående
26161,31.708,82,Nordgående
26155,31.74,82,Nordgående
26149,31.772,82,Nordgående
26143,31.804,82,Nordgående
26137,31.836,82,Nordgående
26131,31.868,82,Nordgående
26125,31.9,82,Nordgående
26119,31.932,82,Nordgående
26113,31.964,82,Nordgående
26107,31.996,82,Nordgående
26101,32.028,82,Nordgående
26095,32.06,82,Nordgående
26089,32.092,82,Nordgående
26083,32.124,82,Nordgående
26077,32.156,82,Nordgående
26071,32.188,82,Nordgående
26065,32.22,82,Nordgående
26059,32.252,82,Nordgående
26053,32.284,82,Nordgående
26047,32.316,82,Nordgående
26041,32.348,82,Nordgående
26035,32.38,82,Nordgående
26029,32.412,82,Nordgående
26023,32.444,82,Nordgående
26017,32.476,82,Nordgående
26011,32.508,82,Nordgående
26005,32.54,82,Nordgående
25999,32.572,82,Nordgående
25993,32.604,82,Nordgående
25987,32.636,82,Nordgående
25981,32.668,82,Nordgående
25975,32.7,82,Nordgående
25969,32.732,82,Nordgående
25963,32.764,82,Nordgående
25957,32.796,82,Nordgående
25951,32.828,82,Nordgående
25945,32.86,82,Nordgående
25939,32.892,82,Nordgående
25933,32.924,82,Nordgående
25927,32.956,82,Nordgående
25921,32.988,82,Nordgående
25915,33.02,82,Nordgående
25909,33.053,82,Nordgående
25903,33.086,82,Nordgående
25897,33.118,82,Nordgående
25891,33.15,82,Nordgående
25885,33.182,82,Nordgående
25879,33.214,82,Nordgående
25873,33.246,82,Nordgående
25867,33.278,82,Nordgående
25861,33.31,82,Nordgående
25855,33.342,82,Nordgående
25849,33.374,82,Nordgående
25843,33.406,82,Nordgående
25837,33.438,82,Nordgående
25831,33.47,82,Nordgående
25825,33.502,82,Nordgående
25819,33.534,82,Nordgående
25813,33.566,82,Nordgående
25807,33.598,82,Nordgående
25801,33.63,82,Nordgående
25795,33.662,82,Nordgående
25789,33.694,82,Nordgående
25783,33.726,82,Nordgående
25777,33.758,82,Nordgående
25771,33.79,82,Nordgående
25765,33.822,82,Nordgående
25759,33.854,82,Nordgående
25753,33.886,82,Nordgående
25747,33.918,82,Nordgående
25741,33.95,82,Nordgående
25735,33.982,82,Nordgående
25729,34.014,82,Nordgående
25723,34.046,82,Nordgående
25717,34.078,82,Nordgående
25711,34.11,82,Nordgående
25705,34.142,82,Nordgående
25699,34.174,82,Nordgående
25693,34.206,82,Nordgående
25687,34.238,82,Nordgående
25681,34.27,82,Nordgående
25675,34.302,82,Nordgående
25669,34.334,82,Nordgående
25663,34.366,82,Nordgående
25657,34.398,82,Nordgående
25651,34.429,82,Nordgående
25645,34.46,82,Nordgående
25639,34.491,82,Nordgående
25633,34.521,82,Nordgående
25627,34.551,82,Nordgående
25621,34.581,82,Nordgående
25615,34.61,82,Nordgående
25609,34.639,82,Nordgående
25603,34.667,82,Nordgående
25597,34.695,82,Nordgående
25591,34.723,82,Nordgående
25585,34.75,82,Nordgående
25579,34.777,82,Nordgående
25573,34.803,82,Nordgående
25567,34.829,82,Nordgående
25561,34.855,82,Nordgående
25555,34.88,82,Nordgående
25549,34.905,82,Nordgående
25543,34.929,82,Nordgående
25537,34.953,82,Nordgående
25531,34.976,82,Nordgående
25525,34.999,82,Nordgående
25519,35.021,82,Nordgående
25513,35.043,82,Nordgående
25507,35.064,82,Nordgående
25501,35.084,82,Nordgående
25495,35.103,82,Nordgående
25489,35.121,82,Nordgående
25483,35.139,82,Nordgående
25477,35.156,82,Nordgående
25471,35.173,82,Nordgående
25465,35.189,82,Nordgående
25459,35.205,82,Nordgående
25453,35.221,82,Nordgående
25447,35.237,82,Nordgående
25441,35.253,82,Nordgående
25435,35.269,82,Nordgående
25429,35.285,82,Nordgående
25423,35.301,82,Nordgående
25417,35.317,82,Nordgående
25411,35.333,82,Nordgående
25405,35.349,82,Nordgående
25399,35.365,82,Nordgående
25393,35.381,82,Nordgående
25387,35.397,82,Nordgående
25381,35.413,82,Nordgående
25375,35.429,82,Nordgående
25369,35.445,82,Nordgående
25363,35.461,82,Nordgående
25357,35.477,82,Nordgående
25351,35.493,82,Nordgående
25345,35.509,82,Nordgående
25339,35.525,82,Nordgående
25333,35.541,82,Nordgående
25327,35.557,82,Nordgående
25321,35.573,82,Nordgående
25315,35.589,82,Nordgående
25309,35.605,82,Nordgående
25303,35.621,82,Nordgående
25297,35.636,82,Nordgående
25291,35.651,82,Nordgående
25285,35.666,82,Nordgående
25279,35.681,82,Nordgående
25273,35.696,82,Nordgående
25267,35.71,82,Nordgående
25261,35.723,82,Nordgående
25255,35.736,82,Nordgående
25249,35.748,82,Nordgående
25243,35.759,82,Nordgående
25237,35.77,82,Nordgående
25231,35.781,82,Nordgående
25225,35.792,82,Nordgående
25219,35.803,82,Nordgående
25213,35.814,82,Nordgående
25207,35.825,82,Nordgående
25201,35.835,82,Nordgående
25195,35.845,82,Nordgående
25189,35.855,82,Nordgående
25183,35.865,82,Nordgående
25177,35.874,82,Nordgående
25171,35.883,82,Nordgående
25165,35.892,82,Nordgående
25159,35.9,82,Nordgående
25153,35.908,82,Nordgående
25147,35.916,82,Nordgående
25141,35.923,82,Nordgående
25135,35.93,82,Nordgående
25129,35.937,82,Nordgående
25123,35.943,82,Nordgående
25117,35.949,82,Nordgående
25111,35.955,82,Nordgående
25105,35.96,82,Nordgående
25099,35.965,82,Nordgående
25093,35.97,82,Nordgående
25087,35.974,82,Nordgående
25081,35.978,82,Nordgående
25075,35.982,82,Nordgående
25069,35.985,82,Nordgående
25063,35.988,82,Nordgående
25057,35.991,82,Nordgående
25051,35.993,82,Nordgående
25045,35.995,82,Nordgående
25039,35.997,82,Nordgående
25033,35.998,82,Nordgående
25027,35.999,82,Nordgående
24973,36.0,82,Nordgående
1,36.0,82,sydgående
72,35.999,82,sydgående
73,35.998,82,sydgående
74,35.996,82,sydgående
75,35.993,82,sydgående
76,35.988,82,sydgående
77,35.982,82,sydgående
78,35.974,82,sydgående
79,35.965,82,sydgående
80,35.955,82,sydgående
81,35.944,82,sydgående
82,35.933,82,sydgående
83,35.922,82,sydgående
84,35.911,82,sydgående
85,35.9,82,sydgående
86,35.889,82,sydgående
87,35.878,82,sydgående
88,35.867,82,sydgående
89,35.856,82,sydgående
90,35.845,82,sydgående
91,35.834,82,sydgående
92,35.823,82,sydgående
93,35.812,82,sydgående
94,35.801,82,sydgående
95,35.79,82,sydgående
96,35.779,82,sydgående
97,35.768,82,sydgående
98,35.757,82,sydgående
99,35.746,82,sydgående
100,35.735,82,sydgående
101,35.725,82,sydgående
102,35.714,82,sydgående
103,35.703,82,sydgående
104,35.693,82,sydgående
105,35.682,82,sydgående
106,35.671,82,sydgående
107,35.66,82,sydgående
108,35.649,82,sydgående
109,35.639,82,sydgående
110,35.629,82,sydgående
111,35.618,82,sydgående
112,35.607,82,sydgående
113,35.596,82,sydgående
114,35.585,82,sydgående
115,35.574,82,sydgående
116,35.563,82,sydgående
117,35.552,82,sydgående
118,35.541,82,sydgående
119,35.53,82,sydgående
120,35.518,82,sydgående
121,35.505,82,sydgående
122,35.491,82,sydgående
123,35.476,82,sydgående
124,35.461,82,sydgående
125,35.445,82,sydgående
126,35.428,82,sydgående
127,35.411,82,sydgående
128,35.393,82,sydgående
129,35.374,82,sydgående
130,35.355,82,sydgående
131,35.335,82,sydgående
132,35.315,82,sydgående
133,35.294,82,sydgående
134,35.273,82,sydgående
135,35.252,82,sydgående
136,35.231,82,sydgående
137,35.21,82,sydgående
138,35.189,82,sydgående
139,35.168,82,sydgående
140,35.147,82,sydgående
141,35.125,82,sydgående
142,35.103,82,sydgående
143,35.08,82,sydgående
144,35.057,82,sydgående
145,35.033,82,sydgående
146,35.009,82,sydgående
147,34.985,82,sydgående
148,34.96,82,sydgående
149,34.935,82,sydgående
150,34.909,82,sydgående
151,34.883,82,sydgående
152,34.856,82,sydgående
153,34.829,82,sydgående
154,34.802,82,sydgående
155,34.775,82,sydgående
156,34.747,82,sydgående
157,34.719,82,sydgående
158,34.691,82,sydgående
159,34.663,82,sydgående
160,34.635,82,sydgående
161,34.606,82,sydgående
162,34.577,82,sydgående
163,34.548,82,sydgående
164,34.519,82,sydgående
165,34.489,82,sydgående
166,34.459,82,sydgående
167,34.429,82,sydgående
168,34.399,82,sydgående
169,34.369,82,sydgående
170,34.338,82,sydgående
171,34.307,82,sydgående
172,34.276,82,sydgående
173,34.245,82,sydgående
174,34.214,82,sydgående
175,34.183,82,sydgående
176,34.152,82,sydgående
177,34.121,82,sydgående
178,34.09,82,sydgående
179,34.059,82,sydgående
180,34.028,82,sydgående
181,33.997,82,sydgående
182,33.966,82,sydgående
183,33.935,82,sydgående
184,33.904,82,sydgående
185,33.873,82,sydgående
186,33.842,82,sydgående
187,33.811,82,sydgående
188,33.78,82,sydgående
189,33.749,82,sydgående
190,33.718,82,sydgående
191,33.687,82,sydgående
192,33.656,82,sydgående
193,33.625,82,sydgående
194,33.594,82,sydgående
195,33.563,82,sydgående
196,33.532,82,sydgående
197,33.501,82,sydgående
198,33.47,82,sydgående
199,33.439,82,sydgående
200,33.408,82,sydgående
201,33.377,82,sydgående
202,33.346,82,sydgående
203,33.315,82,sydgående
204,33.284,82,sydgående
205,33.253,82,sydgående
206,33.222,82,sydgående
207,33.191,82,sydgående
208,33.16,82,sydgående
209,33.129,82,sydgående
210,33.098,82,sydgående
211,33.067,82,sydgående
212,33.036,82,sydgående
213,33.005,82,sydgående
214,32.974,82,sydgående
215,32.943,82,sydgående
216,32.912,82,sydgående
217,32.881,82,sydgående
218,32.85,82,sydgående
219,32.819,82,sydgående
220,32.788,82,sydgående
221,32.757,82,sydgående
222,32.726,82,sydgående
223,32.695,82,sydgående
224,32.664,82,sydgående
225,32.633,82,sydgående
226,32.602,82,sydgående
227,32.571,82,sydgående
228,32.54,82,sydgående
229,32.509,82,sydgående
230,32.478,82,sydgående
231,32.447,82,sydgående
232,32.416,82,sydgående
233,32.385,82,sydgående
234,32.354,82,sydgående
235,32.323,82,sydgående
236,32.292,82,sydgående
237,32.261,82,sydgående
238,32.23,82,sydgående
239,32.199,82,sydgående
240,32.168,82,sydgående
241,32.137,82,sydgående
242,32.106,82,sydgående
243,32.075,82,sydgående
244,32.044,82,sydgående
245,32.013,82,sydgående
246,31.982,82,sydgående
247,31.951,82,sydgående
248,31.92,82,sydgående
249,31.889,82,sydgående
250,31.858,82,sydgående
251,31.827,82,sydgående
252,31.796,82,sydgående
253,31.765,82,sydgående
254,31.734,82,sydgående
255,31.703,82,sydgående
256,31.672,82,sydgående
257,31.641,82,sydgående
258,31.61,82,sydgående
259,31.579,82,sydgående
260,31.548,82,sydgående
261,31.517,82,sydgående
262,31.486,82,sydgående
