busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1734.2590489221222,12:00:00
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1735.011647144511,12:00:05
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1734.5583413392394,12:00:10
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1730.634360867587,12:00:15
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1731.3095065502887,12:00:20
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1730.034295265521,12:00:25
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1720.6065781640464,12:00:40
80-005.630-K-2-T3-T3-Fødekobler,K,5.63,-1720.3414665011912,12:00:45
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1734.2606282568065,12:00:00
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1735.0129787394042,12:00:05
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1734.559410403455,12:00:10
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1730.6357977128337,12:00:15
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1731.310449848324,12:00:20
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1730.0346858339972,12:00:25
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1720.6117192541572,12:00:40
80-005.654-K-2-O1-O1-Fødekobler,K,5.654,-1720.3467256796205,12:00:45
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1734.504884193546,12:00:00
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1734.508139073477,12:00:00
80-006.629-K-T2-T2-BB,K,6.629,-1734.5081390732878,12:00:00
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1735.2189199034085,12:00:05
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1735.2216642133012,12:00:05
80-006.629-K-T2-T2-BB,K,6.629,-1735.2216642131118,12:00:05
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1734.724749264196,12:00:10
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1734.7269525206227,12:00:10
80-006.629-K-T2-T2-BB,K,6.629,-1734.7269525204333,12:00:10
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1730.858016613838,12:00:15
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1730.8609778354642,12:00:15
80-006.629-K-T2-T2-BB,K,6.629,-1730.8609778352752,12:00:15
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1731.4563380541078,12:00:20
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1731.4582821177985,12:00:20
80-006.629-K-T2-T2-BB,K,6.629,-1731.4582821176098,12:00:20
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1730.0950903517942,12:00:25
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1730.095895287357,12:00:25
80-006.629-K-T2-T2-BB,K,6.629,-1730.0958952871686,12:00:25
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1721.406826813929,12:00:40
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1721.4174221642386,12:00:40
80-006.629-K-T2-T2-BB,K,6.629,-1721.417422164051,12:00:40
80-006.629-K-1-O2-O1-32-BB,K,6.629,-1721.160096464093,12:00:45
80-006.629-K-1-T1-T3-31-BB,K,6.629,-1721.170935184194,12:00:45
80-006.629-K-T2-T2-BB,K,6.629,-1721.1709351840059,12:00:45
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1734.7045480598417,12:00:00
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1734.706862934306,12:00:00
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1735.3872639003678,12:00:05
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1735.3892156572372,12:00:05
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1734.8599034816461,12:00:10
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1734.8614704414488,12:00:10
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1731.0396666161641,12:00:15
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1731.04177264074,12:00:15
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1731.5755926083282,12:00:20
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1731.5769752299668,12:00:20
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1730.1444674723457,12:00:25
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1730.145039946069,12:00:25
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1722.0567765549133,12:00:40
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1722.064311972504,12:00:40
80-007.426-K-1-O2-O2-Fødekobler,K,7.426,-1721.8249752202619,12:00:45
80-007.426-K-1-T1-T1-Fødekobler,K,7.426,-1721.8326837224897,12:00:45
