busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
85-001.920-R-2-BB,R,1.92,-0.3537599894915797,12:00:00
85-001.920-R-2-BB,R,1.92,0.043590092406508324,12:00:05
85-001.920-R-2-BB,R,1.92,0.988724716168965,12:00:10
85-001.920-R-2-BB,R,1.92,2.1093820127260767,12:00:15
85-001.920-R-2-BB,R,1.92,2.786444966727247,12:00:20
85-001.920-R-2-BB,R,1.92,3.5517563431890213,12:00:25
85-001.920-R-2-BB,R,1.92,1.152938996427615,12:00:40
85-001.920-R-2-BB,R,1.92,1.0859344146930925,12:00:45
85-001.996-R-1-SI-BB1,R,1.996,-0.3897558001197249,12:00:00
85-001.996-R-1-SI-BB2,R,1.996,-0.3897558001198824,12:00:00
85-001.996-R-2-SI-BB1,R,1.996,-0.3619449648333594,12:00:00
85-001.996-R-2-SI-BB2,R,1.996,-0.36246964623819455,12:00:00
85-001.996-R-2-SI-BB3,R,1.996,-0.3629943276431762,12:00:00
85-001.996-R-1-SI-BB1,R,1.996,0.02778668558042623,12:00:05
85-001.996-R-1-SI-BB2,R,1.996,0.02778668558043746,12:00:05
85-001.996-R-2-SI-BB1,R,1.996,0.04230889190715073,12:00:05
85-001.996-R-2-SI-BB2,R,1.996,0.04222676407251763,12:00:05
85-001.996-R-2-SI-BB3,R,1.996,0.04214463623790159,12:00:05
85-001.996-R-1-SI-BB1,R,1.996,0.9635485270021064,12:00:10
85-001.996-R-1-SI-BB2,R,1.996,0.9635485270024958,12:00:10
85-001.996-R-2-SI-BB1,R,1.996,0.9824803899291491,12:00:10
85-001.996-R-2-SI-BB2,R,1.996,0.9820801220203712,12:00:10
85-001.996-R-2-SI-BB3,R,1.996,0.9816798541119902,12:00:10
85-001.996-R-1-SI-BB1,R,1.996,2.0673839741865816,12:00:15
85-001.996-R-1-SI-BB2,R,1.996,2.0673839741874174,12:00:15
85-001.996-R-2-SI-BB1,R,1.996,2.099474818161448,12:00:15
85-001.996-R-2-SI-BB2,R,1.996,2.0988397617141654,12:00:15
85-001.996-R-2-SI-BB3,R,1.996,2.098204705267732,12:00:15
85-001.996-R-1-SI-BB1,R,1.996,2.768815825605822,12:00:20
85-001.996-R-1-SI-BB2,R,1.996,2.7688158256069406,12:00:20
85-001.996-R-2-SI-BB1,R,1.996,2.7844620823490236,12:00:20
85-001.996-R-2-SI-BB2,R,1.996,2.7843350011023333,12:00:20
85-001.996-R-2-SI-BB3,R,1.996,2.7842079198567684,12:00:20
85-001.996-R-1-SI-BB1,R,1.996,3.561553598404658,12:00:25
85-001.996-R-1-SI-BB2,R,1.996,3.5615535984060975,12:00:25
85-001.996-R-2-SI-BB1,R,1.996,3.560843596804119,12:00:25
85-001.996-R-2-SI-BB2,R,1.996,3.5614261472731212,12:00:25
85-001.996-R-2-SI-BB3,R,1.996,3.562008697743563,12:00:25
85-001.996-R-1-SI-BB1,R,1.996,1.0912722636233816,12:00:40
85-001.996-R-1-SI-BB2,R,1.996,1.0912722636238226,12:00:40
85-001.996-R-2-SI-BB1,R,1.996,1.1474590169242913,12:00:40
85-001.996-R-2-SI-BB2,R,1.996,1.1471077471872417,12:00:40
