busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
84-007.000-K-5-GR2-GR2,K,7.0,-1734.6617415587032,12:00:00
84-007.000-K-5-GR2-GR2,K,7.0,-1735.4129370480773,12:00:05
84-007.000-K-5-GR2-GR2,K,7.0,-1734.8505778762983,12:00:10
84-007.000-K-5-GR2-GR2,K,7.0,-1730.7651633300968,12:00:15
84-007.000-K-5-GR2-GR2,K,7.0,-1731.3157913328969,12:00:20
84-007.000-K-5-GR2-GR2,K,7.0,-1729.5902858566956,12:00:25
84-007.000-K-5-GR2-GR2,K,7.0,-1719.0363630788584,12:00:40
84-007.000-K-5-GR2-GR2,K,7.0,-1718.6760826678155,12:00:45
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:00
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:00
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:05
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:05
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:10
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:10
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:15
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:15
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:20
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:20
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:25
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:25
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:40
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:40
84-007.400-K-2-O2-B1-81-Fødekobler,K,7.4,0.0,12:00:45
84-007.400-K-2-T1-R3-81-Fødekobler,K,7.4,0.0,12:00:45
84-007.744-K-5-GR2-GR2-71,K,7.744,-1734.6252056534727,12:00:00
84-007.744-K-5-GR2-GR2-71,K,7.744,-1735.419142005005,12:00:05
84-007.744-K-5-GR2-GR2-71,K,7.744,-1734.8375826364725,12:00:10
84-007.744-K-5-GR2-GR2-71,K,7.744,-1730.590792850101,12:00:15
84-007.744-K-5-GR2-GR2-71,K,7.744,-1731.153571075401,12:00:20
84-007.744-K-5-GR2-GR2-71,K,7.744,-1729.2555060141708,12:00:25
84-007.744-K-5-GR2-GR2-71,K,7.744,-1717.2034043942404,12:00:40
84-007.744-K-5-GR2-GR2-71,K,7.744,-1716.7659096343084,12:00:45
84-007.801-K-5-GR3-GR2-26,K,7.801,-1734.6224065677227,12:00:00
84-007.801-K-5-GR3-GR2-26,K,7.801,-1735.419617420732,12:00:05
