busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1734.3933125128635,12:00:00
81-000.000-K-3-T5-T5-BB,K,0.0,-1734.3987322116116,12:00:10
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1734.3898575294293,12:00:10
81-000.000-K-3-T5-T5-BB,K,0.0,-1732.6816439306626,12:00:20
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1732.5859833059158,12:00:20
81-000.000-K-3-T5-T5-BB,K,0.0,-1729.1370747930605,12:00:40
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1728.680163829251,12:00:40
81-000.000-K-3-T5-T5-BB,K,0.0,-1731.4004455612921,12:00:50
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1731.0478617649067,12:00:50
81-000.000-K-3-T5-T5-BB,K,0.0,-1734.1893920670736,12:01:00
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1734.0964802672488,12:01:00
81-000.000-K-3-T5-T5-BB,K,0.0,-1731.762309093201,12:01:10
81-000.000-K-4-BR1-BR1-BB,K,0.0,-1732.6026370225748,12:01:10
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1734.4461973853195,12:00:00
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1734.4209786172514,12:00:10
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1732.6300027454915,12:00:20
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1728.8679989147206,12:00:40
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1731.1926891076464,12:00:50
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1734.1550550169366,12:01:00
81-000.050-K-4-BR1-L1-83Fødekobler,K,0.05,-1732.540440516385,12:01:10
81-000.090-K-1-V3-V3,K,0.09,-1734.2728549027906,12:00:00
81-000.090-K-2-GR1-GR1,K,0.09,-1733.2701645148375,12:00:00
81-000.090-K-3-T5-O3-84-BB,K,0.09,-1734.4459108440524,12:00:00
81-000.090-K-1-V3-V3,K,0.09,-1734.3430760863353,12:00:10
81-000.090-K-2-GR1-GR1,K,0.09,-1733.89223872657,12:00:10
81-000.090-K-3-T5-O3-84-BB,K,0.09,-1734.4193064419328,12:00:10
81-000.090-K-1-V3-V3,K,0.09,-1732.4336910306176,12:00:20
81-000.090-K-2-GR1-GR1,K,0.09,-1731.2979449196819,12:00:20
81-000.090-K-3-T5-O3-84-BB,K,0.09,-1732.632986456485,12:00:20
81-000.090-K-1-V3-V3,K,0.09,-1727.9772266587624,12:00:40
81-000.090-K-2-GR1-GR1,K,0.09,-1722.8215333973164,12:00:40
81-000.090-K-3-T5-O3-84-BB,K,0.09,-1728.8839461574723,12:00:40
81-000.090-K-1-V3-V3,K,0.09,-1730.5070056463442,12:00:50
81-000.090-K-2-GR1-GR1,K,0.09,-1726.5396139391232,12:00:50
