busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
84-004.255-R-1-BB,R,4.255,-0.47129429186140526,12:00:00
84-004.255-R-1-Retur-BB,R,4.255,-0.30021710370795324,12:00:00
84-004.255-R-3-Retur-BB,R,4.255,-0.3009680644470863,12:00:00
84-004.255-R-1-BB,R,4.255,0.8980104568351754,12:00:10
84-004.255-R-1-Retur-BB,R,4.255,1.0243177411168518,12:00:10
84-004.255-R-3-Retur-BB,R,4.255,1.0237748027212787,12:00:10
84-004.255-R-1-BB,R,4.255,2.767450218180035,12:00:20
84-004.255-R-1-Retur-BB,R,4.255,2.8488427013899527,12:00:20
84-004.255-R-3-Retur-BB,R,4.255,2.84838311038735,12:00:20
84-004.255-R-1-BB,R,4.255,1.1127852504520823,12:00:40
84-004.255-R-1-Retur-BB,R,4.255,1.3812033066352667,12:00:40
84-004.255-R-3-Retur-BB,R,4.255,1.3797342789440503,12:00:40
84-004.255-R-1-BB,R,4.255,-0.1929042910542248,12:00:50
84-004.255-R-1-Retur-BB,R,4.255,0.04117074350023834,12:00:50
84-004.255-R-3-Retur-BB,R,4.255,0.03955193636357004,12:00:50
84-004.255-R-1-BB,R,4.255,-0.35054215306971775,12:01:00
84-004.255-R-1-Retur-BB,R,4.255,-0.08391100003455929,12:01:00
84-004.255-R-3-Retur-BB,R,4.255,-0.0859509311708115,12:01:00
84-004.255-R-1-BB,R,4.255,-1.2945595505133474,12:01:10
84-004.255-R-1-Retur-BB,R,4.255,-0.41600724988158994,12:01:10
84-004.255-R-3-Retur-BB,R,4.255,-0.4206627702170338,12:01:10
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:00:00
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:00:10
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:00:20
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:00:40
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:00:50
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:01:00
84-004.298-R-2-VALOM(4),R,4.298,0.0,12:01:10
84-006.597-R-1-SI-BB1,R,6.597,-0.7706879812444147,12:00:00
84-006.597-R-1-SI-BB2,R,6.597,-0.7704693496555968,12:00:00
84-006.597-R-2-SI-BB1,R,6.597,-0.7718338898169581,12:00:00
84-006.597-R-2-SI-BB2,R,6.597,-0.7715712271503867,12:00:00
84-006.597-R-7-BB,R,6.597,-0.8335510976985108,12:00:00
84-006.597-R-1-SI-BB1,R,6.597,0.7834821705085073,12:00:10
84-006.597-R-1-SI-BB2,R,6.597,0.7836065889823828,12:00:10
84-006.597-R-2-SI-BB1,R,6.597,0.7828225172343369,12:00:10
84-006.597-R-2-SI-BB2,R,6.597,0.7829722826209601,12:00:10
84-006.597-R-7-BB,R,6.597,0.74761098728397,12:00:10
84-006.597-R-1-SI-BB1,R,6.597,2.197915914044248,12:00:20
84-006.597-R-1-SI-BB2,R,6.597,2.198083555724363,12:00:20
84-006.597-R-2-SI-BB1,R,6.597,2.197116699756725,12:00:20
84-006.597-R-2-SI-BB2,R,6.597,2.1973150509256065,12:00:20
84-006.597-R-7-BB,R,6.597,2.1504616847579774,12:00:20
84-006.597-R-1-SI-BB1,R,6.597,-1.5934198653667908,12:00:40
84-006.597-R-1-SI-BB2,R,6.597,-1.5921033134802824,12:00:40
84-006.597-R-2-SI-BB1,R,6.597,-1.5993397031796568,12:00:40
84-006.597-R-2-SI-BB2,R,6.597,-1.5977956838971707,12:00:40
84-006.597-R-7-BB,R,6.597,-1.9621858585435357,12:00:40
84-006.597-R-1-SI-BB1,R,6.597,-2.428765420724481,12:00:50
84-006.597-R-1-SI-BB2,R,6.597,-2.4277853808022667,12:00:50
84-006.597-R-2-SI-BB1,R,6.597,-2.433372772438041,12:00:50
84-006.597-R-2-SI-BB2,R,6.597,-2.432215696872324,12:00:50
84-006.597-R-7-BB,R,6.597,-2.705265016047879,12:00:50
84-006.597-R-1-SI-BB1,R,6.597,-1.9142856235436032,12:01:00
84-006.597-R-1-SI-BB2,R,6.597,-1.9142773822737171,12:01:00
84-006.597-R-2-SI-BB1,R,6.597,-1.9136052492342104,12:01:00
84-006.597-R-2-SI-BB2,R,6.597,-1.9136231510745483,12:01:00
84-006.597-R-7-BB,R,6.597,-1.909364295026629,12:01:00
84-006.597-R-1-SI-BB1,R,6.597,1.2724472921363672,12:01:10
84-006.597-R-1-SI-BB2,R,6.597,1.2716150408306894,12:01:10
84-006.597-R-2-SI-BB1,R,6.597,1.2769399732314661,12:01:10
84-006.597-R-2-SI-BB2,R,6.597,1.2759350924548523,12:01:10
84-006.597-R-7-BB,R,6.597,1.513083858435945,12:01:10
84-006.654-R-BB,R,6.654,-0.7649981689760943,12:00:00
84-006.654-R-BB,R,6.654,0.7867202364540646,12:00:10
84-006.654-R-BB,R,6.654,2.2022790001012655,12:00:20
84-006.654-R-BB,R,6.654,-1.5591567595042535,12:00:40
84-006.654-R-BB,R,6.654,-2.4032601183360613,12:00:50
84-006.654-R-BB,R,6.654,-1.9140713289603721,12:01:00
84-006.654-R-BB,R,6.654,1.2507880766925947,12:01:10
84-006.716-R-1-SI-BB1,R,6.716,-0.7588534989927583,12:00:00
84-006.716-R-1-SI-BB2,R,6.716,-0.7586229328662617,12:00:00
84-006.716-R-2-SI-BB1,R,6.716,-0.7583168298737141,12:00:00
84-006.716-R-2-SI-BB2,R,6.716,-0.7580661260663224,12:00:00
84-006.716-R-1-SI-BB1,R,6.716,0.7902225962265793,12:00:10
84-006.716-R-1-SI-BB2,R,6.716,0.7903540201004638,12:00:10
84-006.716-R-2-SI-BB1,R,6.716,0.7905253704249837,12:00:10
84-006.716-R-2-SI-BB2,R,6.716,0.7906681554336428,12:00:10
84-006.716-R-1-SI-BB1,R,6.716,2.206936648784867,12:00:20
84-006.716-R-1-SI-BB2,R,6.716,2.207111428897217,12:00:20
84-006.716-R-2-SI-BB1,R,6.716,2.2073764447103983,12:00:20
84-006.716-R-2-SI-BB2,R,6.716,2.207567727486482,12:00:20
84-006.716-R-1-SI-BB1,R,6.716,-1.5228496414596144,12:00:40
84-006.716-R-1-SI-BB2,R,6.716,-1.5214872792505563,12:00:40
84-006.716-R-2-SI-BB1,R,6.716,-1.5192306464626004,12:00:40
84-006.716-R-2-SI-BB2,R,6.716,-1.517732487048477,12:00:40
84-006.716-R-1-SI-BB1,R,6.716,-2.3760898908459147,12:00:50
84-006.716-R-1-SI-BB2,R,6.716,-2.375070379822512,12:00:50
84-006.716-R-2-SI-BB1,R,6.716,-2.373477737033931,12:00:50
84-006.716-R-2-SI-BB2,R,6.716,-2.372360208967907,12:00:50
84-006.716-R-1-SI-BB1,R,6.716,-1.9143446203751686,12:01:00
84-006.716-R-1-SI-BB2,R,6.716,-1.9143548830620447,12:01:00
84-006.716-R-2-SI-BB1,R,6.716,-1.914056695581589,12:01:00
84-006.716-R-2-SI-BB2,R,6.716,-1.914056154334702,12:01:00
84-006.716-R-1-SI-BB1,R,6.716,1.2273028455669617,12:01:10
84-006.716-R-1-SI-BB2,R,6.716,1.226421603622765,12:01:10
84-006.716-R-2-SI-BB1,R,6.716,1.225314530890859,12:01:10
84-006.716-R-2-SI-BB2,R,6.716,1.2243586805053612,12:01:10
84-006.886-R-2-SI-BB1,R,6.886,-0.7442150975623071,12:00:00
84-006.886-R-2-SI-BB2,R,6.886,-0.7437137154869145,12:00:00
84-006.886-R-2-SI-BB3,R,6.886,-0.7434786284264298,12:00:00
84-006.886-R-2-SI-BB1,R,6.886,0.7985573980105418,12:00:10
84-006.886-R-2-SI-BB2,R,6.886,0.7988429950453396,12:00:10
84-006.886-R-2-SI-BB3,R,6.886,0.7989767241635045,12:00:10
84-006.886-R-2-SI-BB1,R,6.886,2.2181371369785463,12:00:20
84-006.886-R-2-SI-BB2,R,6.886,2.218519777769492,12:00:20
84-006.886-R-2-SI-BB3,R,6.886,2.2187010548630965,12:00:20
84-006.886-R-2-SI-BB1,R,6.886,-1.4349598972145141,12:00:40
84-006.886-R-2-SI-BB2,R,6.886,-1.4319636285832364,12:00:40
84-006.886-R-2-SI-BB3,R,6.886,-1.430533312169313,12:00:40
84-006.886-R-2-SI-BB1,R,6.886,-2.3106179012066104,12:00:50
84-006.886-R-2-SI-BB2,R,6.886,-2.3083829246870926,12:00:50
84-006.886-R-2-SI-BB3,R,6.886,-2.3073214153008466,12:00:50
84-006.886-R-2-SI-BB1,R,6.886,-1.9140271493560443,12:01:00
84-006.886-R-2-SI-BB2,R,6.886,-1.9140261319412413,12:01:00
84-006.886-R-2-SI-BB3,R,6.886,-1.9140079409458715,12:01:00
84-006.886-R-2-SI-BB1,R,6.886,1.1715485249089208,12:01:10
84-006.886-R-2-SI-BB2,R,6.886,1.1696368648693203,12:01:10
84-006.886-R-2-SI-BB3,R,6.886,1.1687441048877558,12:01:10
84-006.921-R-1-SI-BB1,R,6.921,-0.743261984360689,12:00:00
84-006.921-R-1-SI-BB2,R,6.921,-0.7428008828969466,12:00:00
84-006.921-R-1-SI-BB3,R,6.921,-0.7425601767959129,12:00:00
84-006.921-R-1-SI-BB1,R,6.921,0.799110674537941,12:00:10
84-006.921-R-1-SI-BB2,R,6.921,0.7993735548703821,12:00:10
84-006.921-R-1-SI-BB3,R,6.921,0.7995104229823032,12:00:10
84-006.921-R-1-SI-BB1,R,6.921,2.218757659954323,12:00:20
84-006.921-R-1-SI-BB2,R,6.921,2.219107310911137,12:00:20
84-006.921-R-1-SI-BB3,R,6.921,2.2192935464610164,12:00:20
84-006.921-R-1-SI-BB1,R,6.921,-1.4307209455425494,12:00:40
84-006.921-R-1-SI-BB2,R,6.921,-1.4279962816459002,12:00:40
84-006.921-R-1-SI-BB3,R,6.921,-1.4265233263981638,12:00:40
84-006.921-R-1-SI-BB1,R,6.921,-2.3071470869176824,12:00:50
84-006.921-R-1-SI-BB2,R,6.921,-2.3051081608582358,12:00:50
84-006.921-R-1-SI-BB3,R,6.921,-2.3040167684594626,12:00:50
84-006.921-R-1-SI-BB1,R,6.921,-1.9150399418549122,12:01:00
84-006.921-R-1-SI-BB2,R,6.921,-1.9150605457328136,12:01:00
84-006.921-R-1-SI-BB3,R,6.921,-1.9150360422020538,12:01:00
84-006.921-R-1-SI-BB1,R,6.921,1.1677097027294447,12:01:10
84-006.921-R-1-SI-BB2,R,6.921,1.165947267921716,12:01:10
84-006.921-R-1-SI-BB3,R,6.921,1.1650343527684626,12:01:10
84-007.214-R-1-SI-BB1,R,7.214,-0.7196399742557261,12:00:00
84-007.214-R-1-SI-BB2,R,7.214,-0.7191586048967207,12:00:00
84-007.214-R-1-SI-BB3,R,7.214,-0.718917920217363,12:00:00
84-007.214-R-1-SI-BB1,R,7.214,0.8125448043035841,12:00:10
84-007.214-R-1-SI-BB2,R,7.214,0.8128185877613029,12:00:10
84-007.214-R-1-SI-BB3,R,7.214,0.8129554794903265,12:00:10
84-007.214-R-1-SI-BB1,R,7.214,2.2370309227504896,12:00:20
84-007.214-R-1-SI-BB2,R,7.214,2.237403524422376,12:00:20
84-007.214-R-1-SI-BB3,R,7.214,2.2375898252587714,12:00:20
84-007.214-R-1-SI-BB1,R,7.214,-1.286263153090544,12:00:40
84-007.214-R-1-SI-BB2,R,7.214,-1.2833173220808236,12:00:40
84-007.214-R-1-SI-BB3,R,7.214,-1.2818444065762222,12:00:40
84-007.214-R-1-SI-BB1,R,7.214,-2.2000921415886663,12:00:50
84-007.214-R-1-SI-BB2,R,7.214,-2.197909488763351,12:00:50
84-007.214-R-1-SI-BB3,R,7.214,-2.1968181623511365,12:00:50
