busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1737.3405336818603,12:00:00
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1736.59774664316,12:00:10
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1734.197896532072,12:00:20
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1732.0988440975927,12:00:40
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1734.3762018789496,12:00:50
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1735.1350357816027,12:01:00
83-004.374-K-2-B1-B1-Fødekobler,K,4.374,-1739.3849905767095,12:01:10
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1737.3405336908,12:00:00
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1736.5977466520962,12:00:10
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1734.197896540994,12:00:20
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1732.0988441065058,12:00:40
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1734.3762018878745,12:00:50
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1735.1350357905255,12:01:00
83-004.380-K-2-R2-R2-Fødekobler,K,4.38,-1739.3849905856614,12:01:10
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1737.2759828202684,12:00:00
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1736.5549077444434,12:00:10
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1734.1335747756375,12:00:20
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1731.8713732940762,12:00:40
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1734.1976042054373,12:00:50
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1734.9867472634796,12:01:00
83-004.477-K-2-B1-O1-83-BB,K,4.477,-1739.386171549392,12:01:10
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1737.275982863227,12:00:00
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1737.3405338259247,12:00:00
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1736.5549077873839,12:00:10
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1736.5977467871655,12:00:10
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1734.133574818518,12:00:20
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1734.1978966758775,12:00:20
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1731.871373336901,12:00:40
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1732.0988442412258,12:00:40
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1734.1976042483195,12:00:50
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1734.3762020227707,12:00:50
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1734.9867473063812,12:01:00
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1735.1350359254845,12:01:00
83-004.613-K-1-O1-O1-Fødekobler,K,4.613,-1739.386171592402,12:01:10
83-004.613-K-2-R2-T1-84-Fødekobler,K,4.613,-1739.3849907209474,12:01:10
83-004.800-K-1-O1-O1-BB,K,4.8,-1737.2229881581654,12:00:00
83-004.800-K-2-T1-T1-BB,K,4.8,-1736.5606956910938,12:00:00
83-004.800-K-1-O1-O1-BB,K,4.8,-1736.519738074885,12:00:10
83-004.800-K-2-T1-T1-BB,K,4.8,-1736.0802103548156,12:00:10
83-004.800-K-1-O1-O1-BB,K,4.8,-1734.0807682032441,12:00:20
83-004.800-K-2-T1-T1-BB,K,4.8,-1733.4208263562368,12:00:20
83-004.800-K-1-O1-O1-BB,K,4.8,-1731.6846253287583,12:00:40
83-004.800-K-2-T1-T1-BB,K,4.8,-1729.3507742016764,12:00:40
83-004.800-K-1-O1-O1-BB,K,4.8,-1734.0509798891992,12:00:50
83-004.800-K-2-T1-T1-BB,K,4.8,-1732.218567092468,12:00:50
83-004.800-K-1-O1-O1-BB,K,4.8,-1734.8650060254122,12:01:00
83-004.800-K-2-T1-T1-BB,K,4.8,-1733.3435651734435,12:01:00
83-004.800-K-1-O1-O1-BB,K,4.8,-1739.387141121843,12:01:10
83-004.800-K-2-T1-T1-BB,K,4.8,-1739.3992572969285,12:01:10
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1736.678305219234,12:00:00
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1736.5606969047917,12:00:00
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1736.1582617437202,12:00:10
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1736.0802115681815,12:00:10
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1733.5380184641308,12:00:20
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1733.4208275677402,12:00:20
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1729.7652159255226,12:00:40
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1729.3507754103407,12:00:40
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1732.5439643552565,12:00:50
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1732.218568303131,12:00:50
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1733.6137406318414,12:01:00
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1733.3435663848943,12:01:00
83-006.722-K-1-O1-O1-Fødekobler,K,6.722,-1739.3971066258598,12:01:10
83-006.722-K-2-T1-T1-Fødekobler,K,6.722,-1739.3992585126102,12:01:10
83-007.116-K-1-O1-GR2-81,K,7.116,-1736.5606968883762,12:00:00
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1736.5606968884547,12:00:00
83-007.116-K-1-O1-GR2-81,K,7.116,-1736.0802115517702,12:00:10
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1736.0802115518482,12:00:10
83-007.116-K-1-O1-GR2-81,K,7.116,-1733.420827551363,12:00:20
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1733.4208275514645,12:00:20
83-007.116-K-1-O1-GR2-81,K,7.116,-1729.3507753939925,12:00:40
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1729.3507753941346,12:00:40
83-007.116-K-1-O1-GR2-81,K,7.116,-1732.2185682867225,12:00:50
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1732.2185682868346,12:00:50
83-007.116-K-1-O1-GR2-81,K,7.116,-1733.3435663685157,12:01:00
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1733.343566368589,12:01:00
83-007.116-K-1-O1-GR2-81,K,7.116,-1739.3992584961688,12:01:10
83-007.116-K-2-T1-V1-82-Fødekobler,K,7.116,-1739.399258496276,12:01:10
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1736.560696884622,12:00:00
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1736.5606968937436,12:00:00
83-007.133-K-1/2-GR4-GR4,K,7.133,-1736.5606968629086,12:00:00
83-007.133-K-2-GR4-GR4-92-BB,K,7.133,-1736.5606968632244,12:00:00
83-007.133-K-2-V1-V1-92-BB,K,7.133,-1736.5606968723487,12:00:00
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1736.080211548018,12:00:10
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1736.0802115571366,12:00:10
83-007.133-K-1/2-GR4-GR4,K,7.133,-1736.0802115263089,12:00:10
83-007.133-K-2-GR4-GR4-92-BB,K,7.133,-1736.0802115266245,12:00:10
83-007.133-K-2-V1-V1-92-BB,K,7.133,-1736.0802115357467,12:00:10
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1733.4208275476167,12:00:20
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1733.4208275567207,12:00:20
83-007.133-K-1/2-GR4-GR4,K,7.133,-1733.4208275259732,12:00:20
83-007.133-K-2-GR4-GR4-92-BB,K,7.133,-1733.4208275262883,12:00:20
83-007.133-K-2-V1-V1-92-BB,K,7.133,-1733.420827535392,12:00:20
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1729.350775390254,12:00:40
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1729.350775399338,12:00:40
83-007.133-K-1/2-GR4-GR4,K,7.133,-1729.3507753687109,12:00:40
83-007.133-K-2-GR4-GR4-92-BB,K,7.133,-1729.350775369025,12:00:40
83-007.133-K-2-V1-V1-92-BB,K,7.133,-1729.350775378104,12:00:40
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1732.218568282974,12:00:50
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1732.2185682920767,12:00:50
83-007.133-K-1/2-GR4-GR4,K,7.133,-1732.2185682613526,12:00:50
83-007.133-K-2-GR4-GR4-92-BB,K,7.133,-1732.2185682616678,12:00:50
83-007.133-K-2-V1-V1-92-BB,K,7.133,-1732.2185682707689,12:00:50
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1733.34356636477,12:01:00
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1733.3435663738733,12:01:00
83-007.133-K-1/2-GR4-GR4,K,7.133,-1733.3435663430905,12:01:00
83-007.133-K-2-GR4-GR4-92-BB,K,7.133,-1733.3435663434057,12:01:00
83-007.133-K-2-V1-V1-92-BB,K,7.133,-1733.3435663525129,12:01:00
83-007.133-K-1-BR4-GR4-91-BB,K,7.133,-1739.399258492409,12:01:10
83-007.133-K-1-GR2-GR4-91-Fødekobler,K,7.133,-1739.399258501545,12:01:10
83-007.133-K-1/2-GR4-GR4,K,7.133,-1739.3992584706953,12:01:10
