busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
82-000.050-R-12-BB,R,0.05,0.0,12:00:00
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:00
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:00
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:00
82-000.050-R-12-BB,R,0.05,0.0,12:00:01
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:01
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:01
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:01
82-000.050-R-12-BB,R,0.05,0.0,12:00:02
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:02
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:02
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:02
82-000.050-R-12-BB,R,0.05,0.0,12:00:03
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:03
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:03
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:03
82-000.050-R-12-BB,R,0.05,0.0,12:00:04
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:04
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:04
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:04
82-000.050-R-12-BB,R,0.05,0.0,12:00:05
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:05
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:05
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:05
82-000.050-R-12-BB,R,0.05,0.0,12:00:06
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:06
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:06
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:06
82-000.050-R-12-BB,R,0.05,0.0,12:00:07
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:07
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:07
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:07
82-000.050-R-12-BB,R,0.05,0.0,12:00:08
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:08
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:08
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:08
82-000.050-R-12-BB,R,0.05,0.0,12:00:09
82-000.050-R-12-BB(1),R,0.05,0.0,12:00:09
82-000.050-R-12-BB(2),R,0.05,0.0,12:00:09
82-000.050-R-12-BB(3),R,0.05,0.0,12:00:09
82-000.092-R-10-BB,R,0.092,-0.11042971327806014,12:00:00
82-000.092-R-10-BB,R,0.092,-0.0810050926055433,12:00:01
82-000.092-R-10-BB,R,0.092,0.1061226068932241,12:00:02
82-000.092-R-10-BB,R,0.092,0.11177088874888483,12:00:03
82-000.092-R-10-BB,R,0.092,0.15378744835749716,12:00:04
82-000.092-R-10-BB,R,0.092,0.21605623611281727,12:00:05
82-000.092-R-10-BB,R,0.092,0.2769016286374035,12:00:06
82-000.092-R-10-BB,R,0.092,0.3172183858312479,12:00:07
82-000.092-R-10-BB,R,0.092,0.5357013488372523,12:00:08
82-000.092-R-10-BB,R,0.092,0.8313711100855137,12:00:09
82-000.140-R-11-BB,R,0.14,-0.10729842035395185,12:00:00
82-000.140-R-12-BB,R,0.14,-0.10685238175993444,12:00:00
82-000.140-R-4-Returskab-BB,R,0.14,-0.10610552712187642,12:00:00
82-000.140-R-11-BB,R,0.14,-0.0789520161090815,12:00:01
82-000.140-R-12-BB,R,0.14,-0.07865954173437975,12:00:01
82-000.140-R-4-Returskab-BB,R,0.14,-0.0781697395776033,12:00:01
82-000.140-R-11-BB,R,0.14,0.10858037766909087,12:00:02
82-000.140-R-12-BB,R,0.14,0.10893037662617606,12:00:02
82-000.140-R-4-Returskab-BB,R,0.14,0.10949803788744986,12:00:02
82-000.140-R-11-BB,R,0.14,0.11424526369016952,12:00:03
82-000.140-R-12-BB,R,0.14,0.1145976135634756,12:00:03
82-000.140-R-4-Returskab-BB,R,0.14,0.11516698408702687,12:00:03
82-000.140-R-11-BB,R,0.14,0.15631865354134,12:00:04
82-000.140-R-12-BB,R,0.14,0.15667909774109745,12:00:04
82-000.140-R-4-Returskab-BB,R,0.14,0.15726197676189158,12:00:04
82-000.140-R-11-BB,R,0.14,0.2184333697334559,12:00:05
82-000.140-R-12-BB,R,0.14,0.21877187551434302,12:00:05
82-000.140-R-4-Returskab-BB,R,0.14,0.21931873460094936,12:00:05
82-000.140-R-11-BB,R,0.14,0.2793203334646987,12:00:06
82-000.140-R-12-BB,R,0.14,0.2796647469406415,12:00:06
82-000.140-R-4-Returskab-BB,R,0.14,0.2802192920058791,12:00:06
82-000.140-R-11-BB,R,0.14,0.31902068157682284,12:00:07
82-000.140-R-12-BB,R,0.14,0.3192774795067947,12:00:07
