busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1737.286509590128,12:00:01
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1737.2649180260191,12:00:01
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1737.2649671906634,12:00:01
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1737.2533867731108,12:00:01
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1737.0621722930514,12:00:02
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1737.0381911456861,12:00:02
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1737.0382453849475,12:00:02
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1737.0234171615377,12:00:02
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1737.0669428661763,12:00:03
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1737.042815005061,12:00:03
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1737.0428693632737,12:00:03
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1737.0280189379764,12:00:03
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1736.9948691726265,12:00:04
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1736.9704841027626,12:00:04
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1736.9705393550607,12:00:04
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1736.955001822141,12:00:04
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1737.008932134826,12:00:05
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1736.9852027115098,12:00:05
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1736.9852556912276,12:00:05
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1736.9714617312477,12:00:05
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1736.9449027662188,12:00:06
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1736.9209023409787,12:00:06
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1736.920955858537,12:00:06
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1736.9068196787834,12:00:06
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1736.9923237976445,12:00:07
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1736.9718584810726,12:00:07
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1736.9719043392574,12:00:07
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1736.9628317639304,12:00:07
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1736.7673447140628,12:00:08
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1736.7464313738597,12:00:08
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1736.7464779155875,12:00:08
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1736.7369451407167,12:00:08
81-000.558-K-3-BR3-BR2-34-BB,K,0.558,-1736.511596547398,12:00:09
81-000.558-K-3-O2-O1-21-BB,K,0.558,-1736.4892449575368,12:00:09
81-000.558-K-3-O3-O2-35-BB,K,0.558,-1736.4892937774896,12:00:09
81-000.558-K-3-R6-R6-91-BB,K,0.558,-1736.4785779500417,12:00:09
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1736.7718142498227,12:00:00
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1737.2812267546958,12:00:01
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1737.057323035966,12:00:02
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1737.0619711325721,12:00:03
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1736.9902271146104,12:00:04
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1737.0034564093348,12:00:05
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1736.9394538023248,12:00:06
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1736.9860225074017,12:00:07
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1736.7609942865843,12:00:08
81-000.589-K-4-L2-L3-22-BB,K,0.589,-1736.5048611452655,12:00:09
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.7133421575286,12:00:00
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.7508556149755,12:00:00
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1737.2472960270316,12:00:01
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1737.2753173698839,12:00:01
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1737.01671410203,12:00:02
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1737.0484496239617,12:00:02
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1737.0212850572593,12:00:03
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1737.0531780324895,12:00:03
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.9481946312806,12:00:04
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.9806149432695,12:00:04
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.9648411624275,12:00:05
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.9959203418064,12:00:05
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.9001332040493,12:00:06
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.93162002289,12:00:06
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.9570227199124,12:00:07
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.9829597780524,12:00:07
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.7310570047812,12:00:08
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.7575935374698,12:00:08
81-000.764-K-5-T2-T1-23-BB,K,0.764,-1736.4723319897723,12:00:09
81-000.764-K-6-BR3-BR4-24-BB,K,0.764,-1736.5008201630321,12:00:09
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.7087138235574,12:00:00
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1737.2484078089776,12:00:01
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1737.016689941465,12:00:02
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1737.021288316345,12:00:03
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.9478832894,12:00:04
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.965327353472,12:00:05
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.9005015332136,12:00:06
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.9592640827398,12:00:07
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.733127277475,12:00:08
81-000.947-K-122-R6-R5-27-BB,K,0.947,-1736.474166525633,12:00:09
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.694570191967,12:00:00
81-001.123-K-131-R4-R4-BB,K,1.123,-1737.2359315118315,12:00:01
81-001.123-K-131-R4-R4-BB,K,1.123,-1737.0031811034346,12:00:02
81-001.123-K-131-R4-R4-BB,K,1.123,-1737.0077124718398,12:00:03
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.9342155588247,12:00:04
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.9518941247422,12:00:05
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.8869563850276,12:00:06
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.9471549602747,12:00:07
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.7208891117177,12:00:08
81-001.123-K-131-R4-R4-BB,K,1.123,-1736.4612488929235,12:00:09
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.7180775620723,12:00:00
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1737.2570453128874,12:00:01
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1737.0260464174642,12:00:02
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1737.030705989092,12:00:03
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.957343924353,12:00:04
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.9746776943587,12:00:05
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.9099350285271,12:00:06
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.9676723971386,12:00:07
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.741674093403,12:00:08
81-001.195-K-6-BR4-BR5-28-BB,K,1.195,-1736.4832269895765,12:00:09
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.7004727328328,12:00:00
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1737.2450033719983,12:00:01
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1737.0120900389954,12:00:02
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1737.016686087876,12:00:03
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.943015805516,12:00:04
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.9611328392973,12:00:05
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.896181357758,12:00:06
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.9568246875106,12:00:07
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.7305168065782,12:00:08
81-001.213-K-136-R5-R3-25-BB,K,1.213,-1736.471150174844,12:00:09
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.694570222659,12:00:00
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.694888299055,12:00:00
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1737.2359315425333,12:00:01
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1737.236124104253,12:00:01
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1737.0031811341319,12:00:02
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1737.003410439465,12:00:02
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1737.0077125025373,12:00:03
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1737.0079424786454,12:00:03
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.9342155895208,12:00:04
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.9344524533003,12:00:04
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.9518941554388,12:00:05
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.9521135320254,12:00:05
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.8869564157233,12:00:06
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.8871796858134,12:00:06
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.9471549909713,12:00:07
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.9473221910919,12:00:07
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.7208891424102,12:00:08
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.7210614281069,12:00:08
81-001.285-K-131-R4-R4-71-Fødekobler,K,1.285,-1736.4612489236113,12:00:09
81-001.285-K-5-T1-T1-71-BB,K,1.285,-1736.461436716872,12:00:09
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.711084326091,12:00:00
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1737.2419319288397,12:00:01
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1737.011770084803,12:00:02
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1737.01630529613,12:00:03
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.943386475583,12:00:04
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.959599841099,12:00:05
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.8949350775517,12:00:06
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.95105162515,12:00:07
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.7251649792404,12:00:08
81-001.396-K-4-L3-L4-26-BB,K,1.396,-1736.4663950670426,12:00:09
81-001.556-K-3-B3-B3-Fødekobler,K,1.556,-1736.6681154796104,12:00:00
81-001.556-K-3-O1-O1-Fødekobler,K,1.556,-1736.6794485943226,12:00:00
81-001.556-K-5-T1-T1-83-Fødekobler,K,1.556,-1736.6924506345072,12:00:00
81-001.556-K-3-B3-B3-Fødekobler,K,1.556,-1737.2038272831837,12:00:01
81-001.556-K-3-O1-O1-Fødekobler,K,1.556,-1737.2158519023642,12:00:01
81-001.556-K-5-T1-T1-83-Fødekobler,K,1.556,-1737.2346483458914,12:00:01
